지역,구시군,선거년도,선거종류,득표_1위_정당,득표_2위_정당,득표_1위_후보번호,득표_1위_득표율,득표_2위_후보번호,득표_2위_득표율,보수정당_후보자수,진보정당_후보자수,그외정당_후보자수,무소속_후보자수,선거인수,투표수,보수정당,진보정당,그외정당,무소속,득표수_계,무효투표수,기권수
인천,합계,2006,광역단체장,보수정당,진보정당,2,0.6193,1,0.2358,1,1,2,0,1940403,859506,526932,200650,123237,0,850819,8687,1080897
인천,중구,2006,광역단체장,보수정당,진보정당,2,0.6283,1,0.2365,1,1,2,0,72876,34796,21570,8119,4641,0,34330,466,38080
인천,동구,2006,광역단체장,보수정당,진보정당,2,0.616,1,0.2194,1,1,2,0,61515,30794,18707,6663,4997,0,30367,427,30721
인천,남구,2006,광역단체장,보수정당,진보정당,2,0.649,1,0.2231,1,1,2,0,327614,140581,90299,31036,17805,0,139140,1441,187033
인천,연수구,2006,광역단체장,보수정당,진보정당,2,0.6551,1,0.2217,1,1,2,0,191076,88010,57235,19370,10765,0,87370,640,103066
인천,남동구,2006,광역단체장,보수정당,진보정당,2,0.5991,1,0.2368,1,1,2,0,284121,123423,73284,28961,20079,0,122324,1099,160698
인천,부평구,2006,광역단체장,보수정당,진보정당,2,0.5924,1,0.2343,1,1,2,0,425004,181447,106584,42156,31187,0,179927,1520,243557
인천,계양구,2006,광역단체장,보수정당,진보정당,2,0.5904,1,0.2658,1,1,2,0,239585,100411,58806,26480,14326,0,99612,799,139174
인천,서구,2006,광역단체장,보수정당,진보정당,2,0.6191,1,0.2405,1,1,2,0,271645,114473,70169,27258,15908,0,113335,1138,157172
인천,강화군,2006,광역단체장,보수정당,진보정당,2,0.6923,1,0.2336,1,1,2,0,53699,35405,23919,8071,2560,0,34550,855,18294
인천,옹진군,2006,광역단체장,보수정당,진보정당,2,0.6447,1,0.2571,1,1,2,0,13268,10166,6359,2536,969,0,9864,302,3102
