시도,구시군,선거인수,투표수,보수정당,진보정당,그외정당,무소속,득표수_계,무효투표수,기권수
제주특별자치도,합계,467182,293323,172793,99493,15846,0,288132,5191,173859
제주특별자치도,제주시,340604,208224,119758,73632,11314,0,204704,3520,132380
제주특별자치도,서귀포시,126578,85099,53035,25861,4532,0,83428,1671,41479
