지역,구시군,선거년도,선거종류,득표_1위_정당,득표_2위_정당,득표_1위_후보번호,득표_1위_득표율,득표_2위_후보번호,득표_2위_득표율,보수정당_후보자수,진보정당_후보자수,그외정당_후보자수,무소속_후보자수,선거인수,투표수,보수정당,진보정당,그외정당,무소속,득표수_계,무효투표수,기권수
전북,합계,2018,광역단체장,진보정당,그외정당,1,0.7057,4,0.1911,1,1,3,0,1527729,996504,26374,682042,258051,0,966467,30037,531225
전북,전주시완산구,2018,광역단체장,진보정당,그외정당,1,0.6392,4,0.2554,1,1,3,0,313929,193303,4205,121422,64328,0,189955,3348,120626
전북,전주시덕진구,2018,광역단체장,진보정당,그외정당,1,0.6263,4,0.2645,1,1,3,0,210274,130716,2713,80531,45345,0,128589,2127,79558
전북,군산시,2018,광역단체장,진보정당,그외정당,1,0.7563,4,0.1338,1,1,3,0,223434,134447,4475,98640,27308,0,130423,4024,88987
전북,익산시,2018,광역단체장,진보정당,그외정당,1,0.7512,4,0.1543,1,1,3,0,245566,153275,3844,111862,33206,0,148912,4363,92291
전북,정읍시,2018,광역단체장,진보정당,그외정당,1,0.7681,4,0.1424,1,1,3,0,96002,64334,1468,47427,12847,0,61742,2592,31668
전북,남원시,2018,광역단체장,진보정당,그외정당,1,0.7612,4,0.1444,1,1,3,0,69930,51530,1532,37718,10302,0,49552,1978,18400
전북,김제시,2018,광역단체장,진보정당,그외정당,1,0.7594,4,0.1662,1,1,3,0,74992,51664,1242,37736,10716,0,49694,1970,23328
전북,완주군,2018,광역단체장,진보정당,그외정당,1,0.614,4,0.2843,1,1,3,0,78531,52837,1206,31420,18549,0,51175,1662,25694
전북,진안군,2018,광역단체장,진보정당,그외정당,1,0.689,4,0.1733,1,1,3,0,23029,17585,913,11593,4321,0,16827,758,5444
전북,무주군,2018,광역단체장,진보정당,그외정당,1,0.6924,4,0.1733,1,1,3,0,21573,17370,764,11348,4277,0,16389,981,4203
전북,장수군,2018,광역단체장,진보정당,그외정당,1,0.6894,4,0.1952,1,1,3,0,20072,16591,580,10807,4289,0,15676,915,3481
전북,임실군,2018,광역단체장,진보정당,그외정당,1,0.7108,4,0.1596,1,1,3,0,25942,20073,774,13643,4778,0,19195,878,5869
전북,순창군,2018,광역단체장,진보정당,그외정당,1,0.7538,4,0.1213,1,1,3,0,25441,20603,665,14789,4165,0,19619,984,4838
전북,고창군,2018,광역단체장,진보정당,그외정당,1,0.7635,4,0.1375,1,1,3,0,50442,37333,1045,27087,7347,0,35479,1854,13109
전북,부안군,2018,광역단체장,진보정당,그외정당,1,0.7828,4,0.1171,1,1,3,0,48572,34843,948,26019,6273,0,33240,1603,13729
