시도,구시군,선거인수,투표수,보수정당,진보정당,그외정당,득표수_계,무효투표수,기권수
광주광역시,합계,1064913,529901,74490,297003,151990,523483,6418,535012
광주광역시,동구,84206,44017,8096,23991,11305,43392,625,40189
광주광역시,서구,222260,113765,17783,61188,33429,112400,1365,108495
광주광역시,남구,164726,87054,12510,53512,19995,86017,1037,77672
광주광역시,북구,351029,168022,22380,93471,50424,166275,1747,183007
광주광역시,광산구,242692,117043,13721,64841,36837,115399,1644,125649
