시도,구시군,선거인수,투표수,보수정당,진보정당,그외정당,무소속,득표수_계,무효투표수,기권수
경기도,김포시,218508,164872,88962,74859,0,563,164384,488,53636
경기도,광주시,214855,157795,84388,72299,0,489,157176,619,57060
경기도,포천시,126354,89172,56633,31751,0,402,88786,386,37182
경기도,연천군,37796,27716,17989,9359,0,189,27537,179,10080
경기도,양평군,84769,62448,40862,20857,0,405,62124,324,22321
경기도,가평군,50634,37316,24987,11696,0,335,37018,298,13318
강원도,합계,1235647,911988,562876,340870,0,4508,908254,3734,323659
강원도,춘천시,215931,163981,93414,69365,0,685,163464,517,51950
강원도,원주시,251375,182937,105702,75943,0,727,182372,565,68438
강원도,강릉시,175077,129776,85045,43750,0,524,129319,457,45301
강원도,동해시,74573,55083,36139,18511,0,208,54858,225,19490
강원도,삼척시,60724,44452,28849,14874,0,400,44123,329,16272
강원도,태백시,40408,28993,18850,9935,0,106,28891,102,11415
강원도,정선군,33781,24116,15188,8610,0,188,23986,130,9665
강원도,속초시,66297,47634,29651,17671,0,162,47484,150,18663
강원도,고성군,25669,19177,12689,6285,0,113,19087,90,6492
강원도,양양군,23584,18055,12007,5869,0,80,17956,99,5529
강원도,인제군,26234,19762,12156,7320,0,153,19629,133,6472
강원도,홍천군,57463,42406,26715,15201,0,254,42170,236,15057
강원도,횡성군,37340,27723,17876,9502,0,198,27576,147,9617
강원도,영월군,33827,24853,15515,9021,0,193,24729,124,8974
강원도,평창군,36478,26084,16406,9381,0,167,25954,130,10394
강원도,화천군,20345,15228,9838,5139,0,125,15102,126,5117
강원도,양구군,18033,13665,8547,4957,0,90,13594,71,4368
강원도,철원군,38508,28063,18289,9536,0,135,27960,103,10445
충청북도,합계,1234832,925778,518442,398907,0,4704,922053,3725,309054
충청북도,청주시상당구,185497,141798,76695,64194,0,461,141350,448,43699
충청북도,청주시흥덕구,322399,245334,124308,119523,0,864,244695,639,77065
충청북도,충주시,166618,122824,73561,48264,0,600,122425,399,43794
충청북도,제천시,110855,82747,50284,31682,0,420,82386,361,28108
충청북도,단양군,26486,19763,12957,6510,0,176,19643,120,6723
충청북도,청원군,121564,91243,46968,43359,0,506,90833,410,30321
충청북도,영동군,42754,32044,20397,11169,0,268,31834,210,10710
충청북도,보은군,29519,22431,13783,8261,0,215,22259,172,7088
충청북도,옥천군,44412,34030,21799,11691,0,310,33800,230,10382
충청북도,음성군,74727,52943,30459,21825,0,342,52626,317,21784
충청북도,진천군,50295,36543,20614,15560,0,208,36382,161,13752
충청북도,괴산군,32990,24502,15442,8646,0,242,24330,172,8488
충청북도,증평군,26716,19576,11175,8223,0,92,19490,86,7140
충청남도,합계,1601751,1168095,658928,497630,0,6378,1162936,5159,433656
충청남도,천안시서북구,242354,176358,87555,87706,0,603,175864,494,65996
충청남도,천안시동남구,199108,144876,78289,65604,0,556,144449,427,54232
충청남도,공주시,96127,70778,39883,30141,0,396,70420,358,25349
충청남도,보령시,86140,62879,38636,23493,0,408,62537,342,23261
충청남도,아산시,212382,154698,81388,72189,0,621,154198,500,57684
충청남도,서산시,126399,92671,53072,38595,0,555,92222,449,33728
충청남도,태안군,52880,38078,24128,13435,0,299,37862,216,14802
충청남도,금산군,46588,33723,20470,12762,0,293,33525,198,12865
충청남도,논산시,103822,74521,39225,34402,0,475,74102,419,29301
충청남도,계룡시,29932,23661,13572,9934,0,95,23601,60,6271
충청남도,당진시,122452,87103,50429,35909,0,438,86776,327,35349
충청남도,부여군,61804,46080,28725,16461,0,446,45632,448,15724
충청남도,서천군,50228,36354,20671,15102,0,318,36091,263,13874
충청남도,홍성군,71995,52297,32170,19514,0,364,52048,249,19698
충청남도,청양군,27566,20849,13490,6989,0,223,20702,147,6717
충청남도,예산군,71974,53169,37225,15394,0,288,52907,262,18805
전라북도,합계,1483402,1142133,150315,980322,0,5938,1136575,5558,341269
전라북도,전주시완산구,278250,222304,27095,193995,0,642,221732,572,55946
전라북도,전주시덕진구,217955,172431,20283,151196,0,532,172011,420,45524
전라북도,군산시,218605,164176,24862,138173,0,599,163634,542,54429
전라북도,익산시,240817,182350,24639,156065,0,674,181378,972,58467
전라북도,정읍시,96742,73237,8479,63828,0,464,72771,466,23505
전라북도,남원시,70067,54221,6583,46681,0,454,53718,503,15846
전라북도,김제시,77521,58323,8185,49430,0,324,57939,384,19198
전라북도,완주군,68634,53018,6926,45422,0,376,52724,294,15616
전라북도,진안군,22860,17388,2764,14262,0,211,17237,151,5472
전라북도,무주군,21335,16095,3470,12290,0,186,15946,149,5240
전라북도,장수군,19525,15113,2236,12567,0,171,14974,139,4412
전라북도,임실군,25881,19695,2386,16884,0,249,19519,176,6186
전라북도,순창군,25003,19314,2093,16797,0,230,19120,194,5689
전라북도,고창군,50439,37846,4328,32729,0,485,37542,304,12593
전라북도,부안군,49768,36622,5986,30003,0,341,36330,292,13146
전라남도,합계,1530012,1171210,116296,1038347,0,8316,1162959,8251,358802
전라남도,목포시,186587,141368,11971,128448,0,484,140903,465,45219
전라남도,여수시,230407,177249,15662,159415,0,870,175947,1302,53158
전라남도,순천시,208794,165404,14638,149610,0,525,164773,631,43390
전라남도,나주시,74091,57053,4984,51150,0,504,56638,415,17038
전라남도,광양시,112866,88097,12918,74467,0,347,87732,365,24769
전라남도,담양군,40636,31746,3084,28099,0,319,31502,244,8890
전라남도,장성군,38697,29591,3532,25567,0,275,29374,217,9106
전라남도,곡성군,26346,20504,2255,17810,0,236,20301,203,5842
전라남도,구례군,22950,17833,2230,15328,0,130,17688,145,5117
전라남도,고흥군,62117,47363,5193,41139,0,515,46847,516,14754
전라남도,보성군,40159,30149,3470,26054,0,323,29847,302,10010
전라남도,화순군,54652,42352,3685,37716,0,453,41854,498,12300
전라남도,장흥군,35194,26817,2808,23468,0,296,26572,245,8377
전라남도,강진군,33287,24779,3023,21316,0,209,24548,231,8508
전라남도,완도군,45129,34116,3152,30236,0,356,33744,372,11013
전라남도,해남군,65070,47639,4747,41882,0,470,47099,540,17431
전라남도,진도군,27978,20598,2073,18052,0,262,20387,211,7380
전라남도,영암군,48344,36081,3965,31577,0,245,35787,294,12263
전라남도,무안군,60244,46788,4230,41849,0,390,46469,319,13456
전라남도,영광군,47115,35294,3768,30835,0,463,35066,228,11821
전라남도,함평군,30688,23428,1958,20984,0,273,23215,213,7260
전라남도,신안군,38661,26961,2950,23345,0,371,26666,295,11700
경상북도,합계,2185987,1710122,1375164,316659,0,9688,1701511,8611,475865
경상북도,포항시북구,211828,166166,131547,33470,0,581,165598,568,45662
경상북도,포항시남구,200720,155131,121186,32833,0,581,154600,531,45589
경상북도,울릉군,9468,6309,5033,1207,0,32,6272,37,3159
경상북도,경주시,214748,168542,132579,34357,0,823,167759,783,46206
경상북도,김천시,111030,88157,73115,14072,0,466,87653,504,22873
경상북도,안동시,136671,107233,84799,21028,0,764,106591,642,29438
경상북도,구미시,312994,245844,197062,47485,0,713,245260,584,67150
경상북도,영주시,92433,72614,56360,15493,0,422,72275,339,19819
경상북도,영천시,86316,66924,54748,11372,0,363,66483,441,19392
경상북도,상주시,87996,69898,58560,10254,0,611,69425,473,18098
경상북도,문경시,63468,50066,41762,7609,0,346,49717,349,13402
경상북도,예천군,40063,32134,26663,4564,0,475,31702,432,7929
경상북도,경산시,195908,151391,118865,30881,0,846,150592,799,44517
경상북도,청도군,38961,30946,25625,4830,0,241,30696,250,8015
경상북도,고령군,30320,23847,20030,3437,0,216,23683,164,6473
경상북도,성주군,39274,31019,26511,4077,0,238,30826,193,8255
경상북도,칠곡군,93349,71571,57485,13560,0,269,71314,257,21778
경상북도,군위군,21881,17848,15457,2126,0,138,17721,127,4033
경상북도,의성군,51609,40089,34294,5167,0,366,39827,262,11520
경상북도,청송군,23445,18310,15054,2946,0,189,18189,121,5135
경상북도,영양군,15914,12321,9818,2247,0,146,12211,110,3593
경상북도,영덕군,35215,27535,23816,3314,0,209,27339,196,7680
경상북도,봉화군,29457,23006,18408,3989,0,396,22793,213,6451
경상북도,울진군,42919,33221,26387,6341,0,257,32985,236,9698
경상남도,합계,2608874,2008683,1259174,724896,0,10701,1994771,13912,600191
경상남도,창원시의창구,199932,155306,93834,60126,0,592,154552,754,44626
경상남도,창원시성산구,186559,150912,82487,67332,0,575,150394,518,35647
경상남도,창원시마산합포구,153218,118829,82970,34740,0,491,118201,628,34389
경상남도,창원시마산회원구,176017,138388,91940,45353,0,464,137757,631,37629
경상남도,창원시진해구,138512,106832,68464,37511,0,363,106338,494,31680
경상남도,진주시,264401,208886,140404,66038,0,1049,207491,1395,55515
경상남도,통영시,110617,82118,56873,24216,0,449,81538,580,28499
경상남도,사천시,92267,70371,48033,21237,0,429,69699,672,21896
경상남도,김해시,382157,290612,150925,137372,0,943,289240,1372,91545
경상남도,밀양시,91440,69417,47709,20591,0,453,68753,664,22023
경상남도,거제시,176499,130166,71757,57003,0,596,129356,810,46333
경상남도,의령군,25763,19431,13848,4904,0,303,19055,376,6332
경상남도,함안군,55076,42208,28741,12748,0,318,41807,401,12868
경상남도,창녕군,53970,40692,29793,10046,0,361,40200,492,13278
경상남도,양산시,207478,158887,93167,64467,0,521,158155,732,48591
경상남도,하동군,43515,34056,21848,11193,0,424,33465,591,9459
경상남도,남해군,42153,32090,21551,9756,0,329,31636,454,10063
경상남도,함양군,34326,26500,18736,7014,0,375,26125,375,7826
경상남도,산청군,30993,23738,16979,5996,0,361,23336,402,7255
경상남도,거창군,51773,40103,28726,10466,0,402,39594,509,11670
경상남도,합천군,43981,33586,25313,7114,0,536,32963,623,10395
제주특별자치도,합계,451731,330967,166184,161235,0,1916,329335,1632,120764
제주특별자치도,제주시,328450,241552,119563,119622,0,1301,240486,1066,86898
제주특별자치도,서귀포시,123281,89415,46621,41613,0,615,88849,566,33866
