지역,구시군,선거년도,선거종류,득표_1위_정당,득표_2위_정당,득표_1위_후보번호,득표_1위_득표율,득표_2위_후보번호,득표_2위_득표율,보수정당_후보자수,진보정당_후보자수,그외정당_후보자수,무소속_후보자수,선거인수,투표수,보수정당,진보정당,그외정당,무소속,득표수_계,무효투표수,기권수
서울,종로구,2014,광역단체장,진보정당,보수정당,2,0.5614,1,0.4315,1,1,2,0,136925,81113,34599,45020,568,0,80187,926,55812
서울,중구,2014,광역단체장,진보정당,보수정당,2,0.553,1,0.4384,1,1,2,0,113235,65393,28273,35662,553,0,64488,905,47842
서울,용산구,2014,광역단체장,보수정당,진보정당,1,0.4993,2,0.4936,1,1,2,0,204529,118198,58479,57807,827,0,117113,1085,86331
서울,성동구,2014,광역단체장,진보정당,보수정당,2,0.562,1,0.4293,1,1,2,0,252308,146873,62376,81645,1261,0,145282,1591,105435
서울,광진구,2014,광역단체장,진보정당,보수정당,2,0.582,1,0.4099,1,1,2,0,309269,177484,72160,102449,1424,0,176033,1451,131785
서울,동대문구,2014,광역단체장,진보정당,보수정당,2,0.561,1,0.43,1,1,2,0,308318,179384,76325,99568,1594,0,177487,1897,128934
서울,중랑구,2014,광역단체장,진보정당,보수정당,2,0.5597,1,0.4305,1,1,2,0,351965,189523,80700,104905,1836,0,187441,2082,162442
서울,성북구,2014,광역단체장,진보정당,보수정당,2,0.5815,1,0.4095,1,1,2,0,394293,229201,92897,131919,2031,0,226847,2354,165092
서울,강북구,2014,광역단체장,진보정당,보수정당,2,0.5669,1,0.4226,1,1,2,0,284048,155350,64944,87128,1620,0,153692,1658,128698
서울,도봉구,2014,광역단체장,진보정당,보수정당,2,0.5514,1,0.4387,1,1,2,0,296035,173232,75252,94590,1704,0,171546,1686,122803
서울,노원구,2014,광역단체장,진보정당,보수정당,2,0.5799,1,0.4106,1,1,2,0,471804,284532,115716,163418,2674,0,281808,2724,187272
서울,은평구,2014,광역단체장,진보정당,보수정당,2,0.5897,1,0.4014,1,1,2,0,414920,233896,93022,136656,2041,0,231719,2177,181024
서울,서대문구,2014,광역단체장,진보정당,보수정당,2,0.5847,1,0.4067,1,1,2,0,266442,159840,64341,92500,1363,0,158204,1636,106602
서울,마포구,2014,광역단체장,진보정당,보수정당,2,0.6064,1,0.3852,1,1,2,0,320827,195289,74548,117343,1630,0,193521,1768,125538
서울,양천구,2014,광역단체장,진보정당,보수정당,2,0.5764,1,0.4154,1,1,2,0,392385,236667,97435,135186,1934,0,234555,2112,155718
서울,강서구,2014,광역단체장,진보정당,보수정당,2,0.5801,1,0.4108,1,1,2,0,470411,273853,111451,157382,2487,0,271320,2533,196558
서울,구로구,2014,광역단체장,진보정당,보수정당,2,0.5842,1,0.4071,1,1,2,0,355410,212735,85806,123139,1844,0,210789,1946,142675
서울,금천구,2014,광역단체장,진보정당,보수정당,2,0.5869,1,0.4029,1,1,2,0,204435,113723,45315,66005,1147,0,112467,1256,90712
서울,영등포구,2014,광역단체장,진보정당,보수정당,2,0.5627,1,0.4289,1,1,2,0,329266,194093,82509,108244,1619,0,192372,1721,135173
서울,동작구,2014,광역단체장,진보정당,보수정당,2,0.579,1,0.4136,1,1,2,0,347506,214255,87813,122927,1574,0,212314,1941,133251
서울,관악구,2014,광역단체장,진보정당,보수정당,2,0.6336,1,0.3568,1,1,2,0,447728,259673,91832,163100,2474,0,257406,2267,188055
서울,서초구,2014,광역단체장,보수정당,진보정당,1,0.5226,2,0.4718,1,1,2,0,358576,220442,114462,103328,1241,0,219031,1411,138134
서울,강남구,2014,광역단체장,보수정당,진보정당,1,0.5433,2,0.4504,1,1,2,0,467534,270052,145512,120645,1686,0,267843,2209,197482
서울,송파구,2014,광역단체장,진보정당,보수정당,2,0.5341,1,0.4588,1,1,2,0,547101,329721,150228,174892,2310,0,327430,2291,217380
서울,강동구,2014,광역단체장,진보정당,보수정당,2,0.5453,1,0.447,1,1,2,0,396324,234375,103874,126713,1799,0,232386,1989,161949
