시도,구시군,선거인수,투표수,보수정당,진보정당,그외정당,무소속,득표수_계,무효투표수,기권수
충청남도,합계,1803096,898369,468658,401308,0,0,869966,28403,904727
충청남도,천안시서북구,290313,122388,57890,62212,0,0,120102,2286,167925
충청남도,천안시동남구,257709,109108,55733,51262,0,0,106995,2113,148601
충청남도,공주시,91847,51461,28250,21615,0,0,49865,1596,40386
충청남도,보령시,86264,52539,31729,18976,0,0,50705,1834,33725
충청남도,아산시,268765,119352,59468,57114,0,0,116582,2770,149413
충청남도,서산시,148744,72245,37456,32258,0,0,69714,2531,76499
충청남도,태안군,55435,34715,18185,14522,0,0,32707,2008,20720
충청남도,금산군,44747,28678,14512,12853,0,0,27365,1313,16069
충청남도,논산시,99942,53814,27506,24238,0,0,51744,2070,46128
충청남도,계룡시,34875,19307,10218,8666,0,0,18884,423,15568
충청남도,당진시,140008,64876,33833,29200,0,0,63033,1843,75132
충청남도,부여군,57322,36436,19113,15223,0,0,34336,2100,20886
충청남도,서천군,45864,29281,15691,12082,0,0,27773,1508,16583
충청남도,홍성군,84260,45721,25264,19088,0,0,44352,1369,38539
충청남도,청양군,27932,19683,10281,8203,0,0,18484,1199,8249
충청남도,예산군,69069,38765,23529,13796,0,0,37325,1440,30304
