지역,구시군,선거년도,선거종류,득표_1위_정당,득표_2위_정당,득표_1위_후보번호,득표_1위_득표율,득표_2위_후보번호,득표_2위_득표율,보수정당_후보자수,진보정당_후보자수,그외정당_후보자수,무소속_후보자수,선거인수,투표수,보수정당,진보정당,그외정당,무소속,득표수_계,무효투표수,기권수
부산,중구,2018,광역단체장,진보정당,보수정당,1,0.5307,2,0.4069,1,1,2,1,39832,22499,8993,11730,1080,300,22103,396,17333
부산,서구,2018,광역단체장,진보정당,보수정당,1,0.5137,2,0.4187,1,1,2,1,97123,55377,22760,27919,2761,913,54353,1024,41746
부산,동구,2018,광역단체장,진보정당,보수정당,1,0.518,2,0.4157,1,1,2,1,79091,46288,18841,23476,2313,691,45321,967,32803
부산,영도구,2018,광역단체장,진보정당,보수정당,1,0.5684,2,0.3677,1,1,2,1,107930,61332,22179,34279,2973,879,60310,1022,46598
부산,부산진구,2018,광역단체장,진보정당,보수정당,1,0.5422,2,0.3715,1,1,2,1,319402,184063,67354,98314,12017,3626,181311,2752,135339
부산,동래구,2018,광역단체장,진보정당,보수정당,1,0.5445,2,0.3744,1,1,2,1,226713,135595,50115,72895,8893,1963,133866,1729,91118
부산,남구,2018,광역단체장,진보정당,보수정당,1,0.5491,2,0.3775,1,1,2,1,234211,140451,52232,75978,8263,1902,138375,2076,93760
부산,북구,2018,광역단체장,진보정당,보수정당,1,0.5715,2,0.3548,1,1,2,1,253907,152125,53265,85791,9038,2034,150128,1997,101782
부산,해운대구,2018,광역단체장,진보정당,보수정당,1,0.5532,2,0.369,1,1,2,1,342079,200332,73131,109622,12651,2770,198174,2158,141747
부산,기장군,2018,광역단체장,진보정당,보수정당,1,0.5879,2,0.3318,1,1,2,1,127882,76285,24813,43966,4419,1593,74791,1494,51597
부산,사하구,2018,광역단체장,진보정당,보수정당,1,0.5605,2,0.3675,1,1,2,1,281099,160688,58193,88757,9157,2237,158344,2344,120411
부산,금정구,2018,광역단체장,진보정당,보수정당,1,0.5369,2,0.3859,1,1,2,1,210978,126589,48138,66972,7854,1784,124748,1841,84389
부산,강서구,2018,광역단체장,진보정당,보수정당,1,0.5923,2,0.3318,1,1,2,1,92854,55518,18201,32491,2995,1168,54855,663,37336
부산,연제구,2018,광역단체장,진보정당,보수정당,1,0.5504,2,0.3711,1,1,2,1,174673,105913,38815,57573,6379,1837,104604,1309,68760
부산,수영구,2018,광역단체장,진보정당,보수정당,1,0.5345,2,0.3923,1,1,2,1,155794,90474,35084,47799,5264,1275,89422,1052,65320
부산,사상구,2018,광역단체장,진보정당,보수정당,1,0.5612,2,0.363,1,1,2,1,195478,114155,40692,62907,6744,1748,112091,2064,81323
