지역,구시군,선거년도,선거종류,득표_1위_정당,득표_2위_정당,득표_1위_후보번호,득표_1위_득표율,득표_2위_후보번호,득표_2위_득표율,보수정당_후보자수,진보정당_후보자수,그외정당_후보자수,무소속_후보자수,선거인수,투표수,보수정당,진보정당,그외정당,무소속,득표수_계,무효투표수,기권수
경남,창원시의창구,2018,광역단체장,진보정당,보수정당,1,0.5466,2,0.4063,1,1,1,0,210327,135147,54066,72745,6264,0,133075,2072,75180
경남,창원시성산구,2018,광역단체장,진보정당,보수정당,1,0.6131,2,0.3385,1,1,1,0,184600,125797,42016,76104,6012,0,124132,1665,58803
경남,창원시마산합포구,2018,광역단체장,보수정당,진보정당,2,0.5014,1,0.454,1,1,1,0,154311,99281,48933,44305,4348,0,97586,1695,55030
경남,창원시마산회원구,2018,광역단체장,진보정당,보수정당,1,0.4903,2,0.4668,1,1,1,0,166500,109609,50373,52918,4628,0,107919,1690,56891
경남,창원시진해구,2018,광역단체장,진보정당,보수정당,1,0.545,2,0.4076,1,1,1,0,150396,93901,37660,50350,4381,0,92391,1510,56495
경남,진주시,2018,광역단체장,진보정당,보수정당,1,0.5119,2,0.4455,1,1,1,0,282049,190842,83637,96104,8004,0,187745,3097,91207
경남,통영시,2018,광역단체장,보수정당,진보정당,2,0.4979,1,0.4616,1,1,1,0,110317,72815,35501,32916,2890,0,71307,1508,37502
경남,고성군,2018,광역단체장,진보정당,보수정당,1,0.4974,2,0.4695,1,1,1,0,46588,34075,15438,16355,1091,0,32884,1191,12513
경남,사천시,2018,광역단체장,보수정당,진보정당,2,0.4984,1,0.4608,1,1,1,0,94449,65481,31787,29390,2599,0,63776,1705,28968
경남,김해시,2018,광역단체장,진보정당,보수정당,1,0.6502,2,0.3139,1,1,1,0,420296,251998,78062,161710,8924,0,248696,3302,168298
경남,밀양시,2018,광역단체장,보수정당,진보정당,2,0.5097,1,0.4535,1,1,1,0,93081,62115,30835,27434,2229,0,60498,1617,30966
경남,거제시,2018,광역단체장,진보정당,보수정당,1,0.6005,2,0.3537,1,1,1,0,194485,122586,42578,72292,5520,0,120390,2196,71899
경남,의령군,2018,광역단체장,보수정당,진보정당,2,0.5545,1,0.3918,1,1,1,0,24972,19912,10529,7439,1021,0,18989,923,5060
경남,함안군,2018,광역단체장,보수정당,진보정당,2,0.5022,1,0.4595,1,1,1,0,56780,40450,19725,18045,1505,0,39275,1175,16330
경남,창녕군,2018,광역단체장,보수정당,진보정당,2,0.5717,1,0.394,1,1,1,0,55922,39408,21886,15083,1315,0,38284,1124,16514
경남,양산시,2018,광역단체장,진보정당,보수정당,1,0.5704,2,0.3849,1,1,1,0,275507,167549,63463,94038,7376,0,164877,2672,107958
경남,하동군,2018,광역단체장,진보정당,보수정당,1,0.4959,2,0.4646,1,1,1,0,42568,33773,15039,16052,1276,0,32367,1406,8795
경남,남해군,2018,광역단체장,보수정당,진보정당,2,0.5083,1,0.452,1,1,1,0,39731,30728,14921,13268,1163,0,29352,1376,9003
경남,함양군,2018,광역단체장,보수정당,진보정당,2,0.5365,1,0.4182,1,1,1,0,34972,27230,14003,10915,1185,0,26103,1127,7742
경남,산청군,2018,광역단체장,보수정당,진보정당,2,0.5445,1,0.4117,1,1,1,0,32408,24648,12932,9779,1040,0,23751,897,7760
경남,거창군,2018,광역단체장,보수정당,진보정당,2,0.6003,1,0.363,1,1,1,0,53061,39547,23022,13919,1407,0,38348,1199,13514
경남,합천군,2018,광역단체장,보수정당,진보정당,2,0.6264,1,0.3335,1,1,1,0,42165,32499,19403,10330,1240,0,30973,1526,9666
