지역,구시군,선거년도,선거종류,득표_1위_정당,득표_2위_정당,득표_1위_후보번호,득표_1위_득표율,득표_2위_후보번호,득표_2위_득표율,보수정당_후보자수,진보정당_후보자수,그외정당_후보자수,무소속_후보자수,선거인수,투표수,보수정당,진보정당,그외정당,무소속,득표수_계,무효투표수,기권수
인천,중구,2018,광역단체장,진보정당,보수정당,1,0.5647,2,0.3735,1,1,2,0,98608,53666,19724,29817,3261,0,52802,864,44942
인천,동구,2018,광역단체장,진보정당,보수정당,1,0.5083,2,0.4309,1,1,2,0,57559,34757,14655,17288,2070,0,34013,744,22802
인천,남구,2018,광역단체장,진보정당,보수정당,1,0.5387,2,0.3945,1,1,2,0,356508,183835,71278,97347,12072,0,180697,3138,172673
인천,연수구,2018,광역단체장,진보정당,보수정당,1,0.5736,2,0.3669,1,1,2,0,269626,160548,58191,90969,9430,0,158590,1958,109078
인천,남동구,2018,광역단체장,진보정당,보수정당,1,0.596,2,0.3381,1,1,2,0,441132,246564,82245,144979,16040,0,243264,3300,194568
인천,부평구,2018,광역단체장,진보정당,보수정당,1,0.5903,2,0.3215,1,1,2,0,448618,241811,76655,140735,21016,0,238406,3405,206807
인천,계양구,2018,광역단체장,진보정당,보수정당,1,0.6116,2,0.3151,1,1,2,0,266216,143889,44686,86747,10394,0,141827,2062,122327
인천,서구,2018,광역단체장,진보정당,보수정당,1,0.6065,2,0.3295,1,1,2,0,422819,230166,74876,137825,14562,0,227263,2903,192653
인천,강화군,2018,광역단체장,보수정당,진보정당,2,0.5638,1,0.3886,1,1,2,0,60755,39940,21723,14972,1837,0,38532,1408,20815
인천,옹진군,2018,광역단체장,보수정당,진보정당,2,0.5209,1,0.4155,1,1,2,0,18938,13908,6904,5507,844,0,13255,653,5030
