지역,구시군,선거년도,선거종류,득표_1위_정당,득표_2위_정당,득표_1위_후보번호,득표_1위_득표율,득표_2위_후보번호,득표_2위_득표율,보수정당_후보자수,진보정당_후보자수,그외정당_후보자수,무소속_후보자수,선거인수,투표수,보수정당,진보정당,그외정당,무소속,득표수_계,무효투표수,기권수
충남,천안시서북구,2018,광역단체장,진보정당,보수정당,1,0.7448,2,0.238,1,1,1,0,298093,159458,37427,117098,2705,0,157230,2228,138635
충남,천안시동남구,2018,광역단체장,진보정당,보수정당,1,0.67,2,0.313,1,1,1,0,211724,106417,32706,69999,1773,0,104478,1939,105307
충남,공주시,2018,광역단체장,진보정당,보수정당,1,0.5902,2,0.3893,1,1,1,0,92935,56756,21453,32526,1128,0,55107,1649,36179
충남,보령시,2018,광역단체장,진보정당,보수정당,1,0.5345,2,0.44,1,1,1,0,87281,56352,23856,28981,1384,0,54221,2131,30929
충남,아산시,2018,광역단체장,진보정당,보수정당,1,0.6657,2,0.3147,1,1,1,0,244293,129980,40171,84978,2498,0,127647,2333,114313
충남,서산시,2018,광역단체장,진보정당,보수정당,1,0.6234,2,0.3558,1,1,1,0,139529,82003,28417,49800,1662,0,79879,2124,57526
충남,태안군,2018,광역단체장,진보정당,보수정당,1,0.5501,2,0.4177,1,1,1,0,55792,37240,14832,19534,1146,0,35512,1728,18552
충남,금산군,2018,광역단체장,진보정당,보수정당,1,0.5647,2,0.3949,1,1,1,0,46310,30788,11711,16748,1199,0,29658,1130,15522
충남,논산시,2018,광역단체장,진보정당,보수정당,1,0.5883,2,0.3912,1,1,1,0,103367,62960,23871,35905,1251,0,61027,1933,40407
충남,계룡시,2018,광역단체장,진보정당,보수정당,1,0.637,2,0.338,1,1,1,0,33093,22134,7333,13821,543,0,21697,437,10959
충남,당진시,2018,광역단체장,진보정당,보수정당,1,0.6145,2,0.3614,1,1,1,0,135932,76663,27035,45971,1809,0,74815,1848,59269
충남,부여군,2018,광역단체장,진보정당,보수정당,1,0.5322,2,0.4414,1,1,1,0,60334,40207,17063,20572,1021,0,38656,1551,20127
충남,서천군,2018,광역단체장,진보정당,보수정당,1,0.5379,2,0.4034,1,1,1,0,48407,33965,13003,17336,1891,0,32230,1735,14442
충남,홍성군,2018,광역단체장,진보정당,보수정당,1,0.5925,2,0.3815,1,1,1,0,83928,51044,18884,29329,1285,0,49498,1546,32884
충남,청양군,2018,광역단체장,진보정당,보수정당,1,0.5306,2,0.4405,1,1,1,0,28741,21229,8946,10776,587,0,20309,920,7512
충남,예산군,2018,광역단체장,진보정당,보수정당,1,0.5294,2,0.444,1,1,1,0,70654,44251,18869,22496,1130,0,42495,1756,26403
