시도,구시군,선거인수,투표수,보수정당,진보정당,그외정당,득표수_계,무효투표수,기권수
대전광역시,합계,1219513,706983,224306,393354,79622,697282,9701,512530
대전광역시,동구,191362,106341,35880,55928,12505,104313,2028,85021
대전광역시,중구,206042,116950,41632,60878,12593,115103,1847,89092
대전광역시,서구,395367,226532,71325,127151,25402,223878,2654,168835
대전광역시,유성구,272663,168310,43981,101687,21037,166705,1605,104353
대전광역시,대덕구,154079,88850,31488,47710,8085,87283,1567,65229
