지역,구시군,선거년도,선거종류,득표_1위_정당,득표_2위_정당,득표_1위_후보번호,득표_1위_득표율,득표_2위_후보번호,득표_2위_득표율,보수정당_후보자수,진보정당_후보자수,그외정당_후보자수,무소속_후보자수,선거인수,투표수,보수정당,진보정당,그외정당,무소속,득표수_계,무효투표수,기권수
울산,합계,2002,광역단체장,보수정당,그외정당,1,0.5307,3,0.4362,1,0,2,0,722806,378121,197772,0,174875,0,372647,5474,344685
울산,중구,2002,광역단체장,보수정당,그외정당,1,0.567,3,0.4066,1,0,2,0,162972,81207,45410,0,34682,0,80092,1115,81765
울산,남구,2002,광역단체장,보수정당,그외정당,1,0.5929,3,0.3792,1,0,2,0,234702,108730,63805,0,43804,0,107609,1121,125972
울산,동구,2002,광역단체장,그외정당,보수정당,3,0.5584,1,0.4031,1,0,2,0,125305,70935,28200,0,41764,0,69964,971,54370
울산,북구,2002,광역단체장,그외정당,보수정당,3,0.5423,1,0.4275,1,0,2,0,79943,47783,20174,0,27017,0,47191,592,32160
울산,울주군,2002,광역단체장,보수정당,그외정당,1,0.5927,3,0.3615,1,0,2,0,119884,69466,40183,0,27608,0,67791,1675,50418
