지역,구시군,선거년도,선거종류,득표_1위_정당,득표_2위_정당,득표_1위_후보번호,득표_1위_득표율,득표_2위_후보번호,득표_2위_득표율,보수정당_후보자수,진보정당_후보자수,그외정당_후보자수,무소속_후보자수,선거인수,투표수,보수정당,진보정당,그외정당,무소속,득표수_계,무효투표수,기권수
대구,중구,2002,광역단체장,보수정당,무소속,1,0.6151,3,0.3849,1,0,0,1,70409,34423,20807,0,0,13020,33827,596,35986
대구,동구,2002,광역단체장,보수정당,무소속,1,0.6373,3,0.3627,1,0,0,1,250562,105543,66098,0,0,37617,103715,1828,145019
대구,서구,2002,광역단체장,보수정당,무소속,1,0.6434,3,0.3566,1,0,0,1,206981,84479,53305,0,0,29549,82854,1625,122502
대구,남구,2002,광역단체장,무소속,보수정당,3,0.5126,1,0.4874,1,0,0,1,148146,64865,31249,0,0,32866,64115,750,83281
대구,북구,2002,광역단체장,보수정당,무소속,1,0.6424,3,0.3576,1,0,0,1,294071,117993,74706,0,0,41585,116291,1702,176078
대구,수성구,2002,광역단체장,보수정당,무소속,1,0.6169,3,0.3831,1,0,0,1,320476,134338,81824,0,0,50820,132644,1694,186138
대구,달서구,2002,광역단체장,보수정당,무소속,1,0.5973,3,0.4027,1,0,0,1,414225,155487,91557,0,0,61725,153282,2205,258738
대구,달성군,2002,광역단체장,보수정당,무소속,1,0.623,3,0.377,1,0,0,1,109408,54866,33397,0,0,20214,53611,1255,54542
