지역,구시군,선거년도,선거종류,득표_1위_정당,득표_2위_정당,득표_1위_후보번호,득표_1위_득표율,득표_2위_후보번호,득표_2위_득표율,보수정당_후보자수,진보정당_후보자수,그외정당_후보자수,무소속_후보자수,선거인수,투표수,보수정당,진보정당,그외정당,무소속,득표수_계,무효투표수,기권수
인천,합계,2014,광역단체장,보수정당,진보정당,1,0.4995,2,0.4821,1,1,1,0,2319198,1244502,615077,593555,22651,0,1231283,13219,1074696
인천,중구,2014,광역단체장,보수정당,진보정당,1,0.5489,2,0.4335,1,1,1,0,89767,48565,26324,20788,845,0,47957,608,41202
인천,동구,2014,광역단체장,보수정당,진보정당,1,0.5454,2,0.4348,1,1,1,0,61693,36534,19573,15605,711,0,35889,645,25159
인천,남구,2014,광역단체장,보수정당,진보정당,1,0.5367,2,0.4467,1,1,1,0,340427,174258,92490,76984,2854,0,172328,1930,166169
인천,연수구,2014,광역단체장,보수정당,진보정당,1,0.531,2,0.4531,1,1,1,0,238453,136706,71942,61389,2154,0,135485,1221,101747
인천,남동구,2014,광역단체장,진보정당,보수정당,2,0.4987,1,0.4811,1,1,1,0,405404,215359,102688,106433,4308,0,213429,1930,190045
인천,부평구,2014,광역단체장,진보정당,보수정당,2,0.5178,1,0.4624,1,1,1,0,451971,237759,108912,121970,4670,0,235552,2207,214212
인천,계양구,2014,광역단체장,진보정당,보수정당,2,0.551,1,0.431,1,1,1,0,274659,143387,61275,78343,2562,0,142180,1207,131272
인천,서구,2014,광역단체장,보수정당,진보정당,1,0.497,2,0.4858,1,1,1,0,380611,199733,98389,96162,3413,0,197964,1769,180878
인천,강화군,2014,광역단체장,보수정당,진보정당,1,0.6615,2,0.3167,1,1,1,0,58089,38611,24762,11854,815,0,37431,1180,19478
인천,옹진군,2014,광역단체장,보수정당,진보정당,1,0.6674,2,0.3082,1,1,1,0,18124,13590,8722,4027,319,0,13068,522,4534
