지역,구시군,선거년도,선거종류,득표_1위_정당,득표_2위_정당,득표_1위_후보번호,득표_1위_득표율,득표_2위_후보번호,득표_2위_득표율,보수정당_후보자수,진보정당_후보자수,그외정당_후보자수,무소속_후보자수,선거인수,투표수,보수정당,진보정당,그외정당,무소속,득표수_계,무효투표수,기권수
강원,합계,2014,광역단체장,진보정당,보수정당,2,0.4976,1,0.4818,1,1,1,0,1255469,781359,369201,381338,15774,0,766313,15046,474110
강원,춘천시,2014,광역단체장,진보정당,보수정당,2,0.5998,1,0.3859,1,1,1,0,220197,131007,50016,77737,1857,0,129610,1397,89190
강원,원주시,2014,광역단체장,진보정당,보수정당,2,0.5236,1,0.4591,1,1,1,0,257088,142997,64877,73995,2442,0,141314,1683,114091
강원,강릉시,2014,광역단체장,보수정당,진보정당,1,0.5877,2,0.3953,1,1,1,0,176430,104326,60251,40526,1736,0,102513,1813,72104
강원,동해시,2014,광역단체장,보수정당,진보정당,1,0.5147,2,0.4643,1,1,1,0,75796,45629,23041,20786,942,0,44769,860,30167
강원,삼척시,2014,광역단체장,보수정당,진보정당,1,0.507,2,0.4562,1,1,1,0,61597,42406,20875,18782,1514,0,41171,1235,19191
강원,태백시,2014,광역단체장,보수정당,진보정당,1,0.4981,2,0.4848,1,1,1,0,40070,27089,13097,12746,449,0,26292,797,12981
강원,속초시,2014,광역단체장,진보정당,보수정당,2,0.4923,1,0.4896,1,1,1,0,66777,39108,18718,18821,694,0,38233,875,27669
강원,고성군,2014,광역단체장,보수정당,진보정당,1,0.5132,2,0.4548,1,1,1,0,26235,19179,9569,8480,596,0,18645,534,7056
강원,양양군,2014,광역단체장,보수정당,진보정당,1,0.512,2,0.4656,1,1,1,0,23787,17549,8761,7967,383,0,17111,438,6238
강원,인제군,2014,광역단체장,진보정당,보수정당,2,0.5225,1,0.4526,1,1,1,0,26601,19690,8642,9978,476,0,19096,594,6911
강원,홍천군,2014,광역단체장,진보정당,보수정당,2,0.5122,1,0.4595,1,1,1,0,59010,38566,17292,19274,1066,0,37632,934,20444
강원,횡성군,2014,광역단체장,보수정당,진보정당,1,0.5076,2,0.467,1,1,1,0,38345,26256,13029,11985,652,0,25666,590,12089
강원,영월군,2014,광역단체장,보수정당,진보정당,1,0.5126,2,0.4646,1,1,1,0,34273,23290,11646,10556,517,0,22719,571,10983
강원,평창군,2014,광역단체장,보수정당,진보정당,1,0.5286,2,0.4511,1,1,1,0,37156,25407,13145,11218,506,0,24869,538,11749
강원,화천군,2014,광역단체장,진보정당,보수정당,2,0.5088,1,0.4644,1,1,1,0,20458,14550,6563,7190,378,0,14131,419,5908
강원,양구군,2014,광역단체장,진보정당,보수정당,2,0.5273,1,0.444,1,1,1,0,19118,14482,6250,7422,403,0,14075,407,4636
강원,철원군,2014,광역단체장,보수정당,진보정당,1,0.4992,2,0.4762,1,1,1,0,38500,25441,12353,11784,607,0,24744,697,13059
