지역,구시군,선거년도,선거종류,득표_1위_정당,득표_2위_정당,득표_1위_후보번호,득표_1위_득표율,득표_2위_후보번호,득표_2위_득표율,보수정당_후보자수,진보정당_후보자수,그외정당_후보자수,무소속_후보자수,선거인수,투표수,보수정당,진보정당,그외정당,무소속,득표수_계,무효투표수,기권수
광주,합계,2014,광역단체장,진보정당,무소속,2,0.5785,5,0.3177,1,1,2,2,1138418,650008,21614,367203,27985,217915,634717,15291,488410
광주,동구,2014,광역단체장,진보정당,무소속,2,0.5725,5,0.3313,1,1,2,2,86465,51253,1889,28605,1829,17642,49965,1288,35212
광주,서구,2014,광역단체장,진보정당,무소속,2,0.5931,5,0.3113,1,1,2,2,242201,142219,4481,82754,4925,47376,139536,2683,99982
광주,남구,2014,광역단체장,진보정당,무소속,2,0.5728,5,0.3396,1,1,2,2,171997,101811,3160,57010,3173,36187,99530,2281,70186
광주,북구,2014,광역단체장,진보정당,무소속,2,0.5833,5,0.3087,1,1,2,2,351880,198547,6840,113138,9113,64873,193964,4583,153333
광주,광산구,2014,광역단체장,진보정당,무소속,2,0.5648,5,0.3163,1,1,2,2,285875,156178,5244,85696,8945,51837,151722,4456,129697
