지역,구시군,선거년도,선거종류,득표_1위_정당,득표_2위_정당,득표_1위_후보번호,득표_1위_득표율,득표_2위_후보번호,득표_2위_득표율,보수정당_후보자수,진보정당_후보자수,그외정당_후보자수,무소속_후보자수,선거인수,투표수,보수정당,진보정당,그외정당,무소속,득표수_계,무효투표수,기권수
경기,합계,2014,광역단체장,보수정당,진보정당,1,0.5043,2,0.4957,1,1,0,0,9679317,5156691,2524981,2481824,0,0,5006805,149886,4522626
경기,수원시장안구,2014,광역단체장,진보정당,보수정당,2,0.5148,1,0.4852,1,1,0,0,236664,135841,64235,68152,0,0,132387,3454,100823
경기,수원시권선구,2014,광역단체장,진보정당,보수정당,2,0.5062,1,0.4938,1,1,0,0,230904,121183,58441,59901,0,0,118342,2841,109721
경기,수원시팔달구,2014,광역단체장,보수정당,진보정당,1,0.5251,2,0.4749,1,1,0,0,203541,105744,54133,48962,0,0,103095,2649,97797
경기,수원시영통구,2014,광역단체장,진보정당,보수정당,2,0.5828,1,0.4172,1,1,0,0,240776,142435,58276,81424,0,0,139700,2735,98341
경기,성남시수정구,2014,광역단체장,진보정당,보수정당,2,0.5352,1,0.4648,1,1,0,0,191794,97639,43871,50514,0,0,94385,3254,94155
경기,성남시중원구,2014,광역단체장,진보정당,보수정당,2,0.5287,1,0.4713,1,1,0,0,211683,109445,49739,55787,0,0,105526,3919,102238
경기,성남시분당구,2014,광역단체장,보수정당,진보정당,1,0.5192,2,0.4808,1,1,0,0,389934,241915,123412,114263,0,0,237675,4240,148019
경기,의정부시,2014,광역단체장,보수정당,진보정당,1,0.5174,2,0.4826,1,1,0,0,345708,171491,86274,80456,0,0,166730,4761,174217
경기,안양시만안구,2014,광역단체장,보수정당,진보정당,1,0.5079,2,0.4921,1,1,0,0,205999,113522,56134,54398,0,0,110532,2990,92477
경기,안양시동안구,2014,광역단체장,진보정당,보수정당,2,0.5245,1,0.4755,1,1,0,0,280346,168487,78311,86376,0,0,164687,3800,111859
경기,부천시원미구,2014,광역단체장,진보정당,보수정당,2,0.5411,1,0.4589,1,1,0,0,358453,188538,84259,99347,0,0,183606,4932,169915
경기,부천시소사구,2014,광역단체장,진보정당,보수정당,2,0.5278,1,0.4722,1,1,0,0,187946,99946,45879,51284,0,0,97163,2783,88000
경기,부천시오정구,2014,광역단체장,진보정당,보수정당,2,0.5339,1,0.4661,1,1,0,0,152304,70351,31681,36284,0,0,67965,2386,81953
경기,광명시,2014,광역단체장,진보정당,보수정당,2,0.5608,1,0.4392,1,1,0,0,278037,158332,67520,86198,0,0,153718,4614,119705
경기,평택시,2014,광역단체장,보수정당,진보정당,1,0.5711,2,0.4289,1,1,0,0,347609,171360,94395,70899,0,0,165294,6066,176249
