시도,구시군,선거인수,투표수,보수정당,진보정당,그외정당,무소속,득표수_계,무효투표수,기권수
제주도,합계,387982,267479,119502,135283,8373,0,263158,4321,120503
제주도,제주시,196356,124337,57387,62036,3402,0,122825,1512,72019
제주도,북제주군,74211,55474,24939,27484,1734,0,54157,1317,18737
제주도,서귀포시,60910,44602,19471,22759,1690,0,43920,682,16308
제주도,남제주군,56505,43066,17705,23004,1547,0,42256,810,13439
