지역,선거년도,선거종류,득표_1위_정당,득표_2위_정당,득표_1위_후보번호,득표_1위_득표율,득표_2위_후보번호,득표_2위_득표율,보수정당_후보자수,진보정당_후보자수,그외정당_후보자수,무소속_후보자수,선거인수,투표수,보수정당,진보정당,그외정당,무소속,득표수_계,무효투표수,기권수
제주특별자치도,2010,광역단체장,무소속,무소속,9,0.414,8,0.4056,0,1,0,2,424098,276056,0,48186,0,218947,267133,8923,148042
