지역,구시군,선거년도,선거종류,득표_1위_정당,득표_2위_정당,득표_1위_후보번호,득표_1위_득표율,득표_2위_후보번호,득표_2위_득표율,보수정당_후보자수,진보정당_후보자수,그외정당_후보자수,무소속_후보자수,선거인수,투표수,보수정당,진보정당,그외정당,무소속,득표수_계,무효투표수,기권수
전북,전주시완산구,2006,광역단체장,진보정당,그외정당,1,0.4946,3,0.3828,1,1,2,0,252082,121291,6322,59401,54379,0,120102,1189,130791
전북,전주시덕진구,2006,광역단체장,진보정당,그외정당,1,0.4882,3,0.3657,1,1,2,0,198612,94137,5075,45562,42690,0,93327,810,104475
전북,군산시,2006,광역단체장,진보정당,그외정당,1,0.4065,3,0.3308,1,1,2,0,198467,111760,19593,44385,45208,0,109186,2574,86707
전북,익산시,2006,광역단체장,진보정당,그외정당,1,0.4559,3,0.398,1,1,2,0,235847,123052,8189,55008,57461,0,120658,2394,112795
전북,정읍시,2006,광역단체장,진보정당,그외정당,1,0.5081,3,0.3528,1,1,2,0,99727,62082,3181,30801,26641,0,60623,1459,37645
전북,남원시,2006,광역단체장,진보정당,그외정당,1,0.5698,3,0.3238,1,1,2,0,72197,50215,2944,27923,18139,0,49006,1209,21982
전북,김제시,2006,광역단체장,진보정당,그외정당,1,0.5149,3,0.3582,1,1,2,0,82928,55599,3576,27773,22594,0,53943,1656,27329
전북,완주군,2006,광역단체장,진보정당,그외정당,1,0.4696,3,0.3801,1,1,2,0,66720,41559,2019,19070,19524,0,40613,946,25161
전북,진안군,2006,광역단체장,진보정당,그외정당,1,0.553,3,0.2929,1,1,2,0,23432,17528,1437,9415,6173,0,17025,503,5904
전북,무주군,2006,광역단체장,진보정당,그외정당,1,0.527,3,0.2991,1,1,2,0,21301,16835,1622,8558,6060,0,16240,595,4466
전북,장수군,2006,광역단체장,진보정당,그외정당,1,0.5555,3,0.2804,1,1,2,0,20567,16461,1133,8836,5938,0,15907,554,4106
전북,임실군,2006,광역단체장,진보정당,그외정당,1,0.5239,3,0.3411,1,1,2,0,27747,21428,1509,10937,8430,0,20876,552,6319
전북,순창군,2006,광역단체장,진보정당,그외정당,1,0.5958,3,0.2475,1,1,2,0,25579,19723,1527,11367,6185,0,19079,644,5856
전북,고창군,2006,광역단체장,그외정당,진보정당,3,0.4603,1,0.4287,1,1,2,0,51732,37858,1932,15802,19122,0,36856,1002,13874
전북,부안군,2006,광역단체장,그외정당,진보정당,3,0.4529,1,0.4002,1,1,2,0,52694,37859,2863,14598,19019,0,36480,1379,14835
