지역,구시군,선거년도,선거종류,득표_1위_정당,득표_2위_정당,득표_1위_후보번호,득표_1위_득표율,득표_2위_후보번호,득표_2위_득표율,보수정당_후보자수,진보정당_후보자수,그외정당_후보자수,무소속_후보자수,선거인수,투표수,보수정당,진보정당,그외정당,무소속,득표수_계,무효투표수,기권수
전남,목포시,2010,광역단체장,진보정당,그외정당,2,0.6761,5,0.1322,1,1,2,0,181872,91633,11266,60315,17624,0,89205,2428,90239
전남,여수시,2010,광역단체장,진보정당,보수정당,2,0.7069,1,0.1145,1,1,2,0,225147,130630,14500,89520,22611,0,126631,3999,94517
전남,순천시,2010,광역단체장,진보정당,보수정당,2,0.6723,1,0.1301,1,1,2,0,200321,122961,15447,79796,23444,0,118687,4274,77360
전남,나주시,2010,광역단체장,진보정당,그외정당,2,0.6972,5,0.1327,1,1,2,0,75246,52381,5423,34572,9589,0,49584,2797,22865
전남,광양시,2010,광역단체장,진보정당,보수정당,2,0.6428,1,0.1531,1,1,2,0,104440,65132,9687,40665,12906,0,63258,1874,39308
전남,담양군,2010,광역단체장,진보정당,보수정당,2,0.6915,1,0.1315,1,1,2,0,39981,26959,3363,17679,4525,0,25567,1392,13022
전남,장성군,2010,광역단체장,진보정당,보수정당,2,0.6918,1,0.1379,1,1,2,0,38299,27488,3596,18042,4440,0,26078,1410,10811
전남,곡성군,2010,광역단체장,진보정당,그외정당,2,0.6498,5,0.1652,1,1,2,0,26917,20586,2123,12527,4627,0,19277,1309,6331
전남,구례군,2010,광역단체장,진보정당,보수정당,2,0.6769,1,0.1301,1,1,2,0,22984,18290,2213,11513,3283,0,17009,1281,4694
전남,고흥군,2010,광역단체장,진보정당,보수정당,2,0.702,1,0.1327,1,1,2,0,63702,47398,5824,30801,7250,0,43875,3523,16304
전남,보성군,2010,광역단체장,진보정당,보수정당,2,0.6638,1,0.1419,1,1,2,0,41044,29707,3948,18469,5405,0,27822,1885,11337
전남,화순군,2010,광역단체장,진보정당,보수정당,2,0.6747,1,0.1333,1,1,2,0,54681,37821,4786,24217,6889,0,35892,1929,16860
전남,장흥군,2010,광역단체장,진보정당,그외정당,2,0.6833,5,0.1495,1,1,2,0,34748,25238,2666,16393,4932,0,23991,1247,9510
전남,강진군,2010,광역단체장,진보정당,보수정당,2,0.7023,1,0.1371,1,1,2,0,33414,24018,3123,15993,3657,0,22773,1245,9396
전남,완도군,2010,광역단체장,진보정당,보수정당,2,0.7688,1,0.1001,1,1,2,0,45162,33815,3160,24258,4135,0,31553,2262,11347
전남,해남군,2010,광역단체장,진보정당,보수정당,2,0.7203,1,0.1109,1,1,2,0,65721,43884,4567,29676,6956,0,41199,2685,21837
전남,진도군,2010,광역단체장,진보정당,그외정당,2,0.6448,5,0.197,1,1,2,0,28171,21290,1600,12564,5321,0,19485,1805,6881
전남,영암군,2010,광역단체장,진보정당,그외정당,2,0.7656,5,0.0991,1,1,2,0,47703,25948,2373,19368,3557,0,25298,650,21755
전남,무안군,2010,광역단체장,진보정당,보수정당,2,0.6352,1,0.2021,1,1,2,0,58068,37879,7309,22975,5886,0,36170,1709,20189
전남,영광군,2010,광역단체장,진보정당,보수정당,2,0.5941,1,0.2391,1,1,2,0,46484,32088,7284,18098,5080,0,30462,1626,14396
전남,함평군,2010,광역단체장,진보정당,보수정당,2,0.5862,1,0.2684,1,1,2,0,31104,21768,5581,12187,3022,0,20790,978,9336
전남,신안군,2010,광역단체장,진보정당,보수정당,2,0.7342,1,0.1338,1,1,2,0,39693,30424,3709,20356,3662,0,27727,2697,9269
