시도,구시군,선거인수,투표수,보수정당,진보정당,그외정당,득표수_계,무효투표수,기권수
광주광역시,합계,954481,403821,43695,185938,167515,397148,6673,550660
광주광역시,동구,89770,42924,6436,20363,15353,42152,772,46846
광주광역시,서구,204779,85482,10740,39589,33997,84326,1156,119297
광주광역시,남구,159676,71438,7523,34966,27833,70322,1116,88238
광주광역시,북구,324452,128528,12760,55377,58527,126664,1864,195924
광주광역시,광산구,175804,75449,6236,35643,31805,73684,1765,100355
