시도,구시군,선거인수,투표수,보수정당,진보정당,그외정당,득표수_계,무효투표수,기권수
대전광역시,합계,987180,417809,191832,0,219651,411483,6326,569371
대전광역시,동구,181210,76220,32969,0,41724,74693,1527,104990
대전광역시,중구,195396,83818,37980,0,44530,82510,1308,111578
대전광역시,서구,333834,140783,67939,0,71268,139207,1576,193051
대전광역시,유성구,119056,52548,24855,0,26857,51712,836,66508
대전광역시,대덕구,157684,64440,28089,0,35272,63361,1079,93244
