지역,구시군,선거년도,선거종류,득표_1위_정당,득표_2위_정당,득표_1위_후보번호,득표_1위_득표율,득표_2위_후보번호,득표_2위_득표율,보수정당_후보자수,진보정당_후보자수,그외정당_후보자수,무소속_후보자수,선거인수,투표수,보수정당,진보정당,그외정당,무소속,득표수_계,무효투표수,기권수
부산,중구,2022,광역단체장,보수정당,진보정당,2,0.6814,1,0.3044,1,1,1,0,38236,19127,12826,5730,268,0,18824,303,19109
부산,서구,2022,광역단체장,보수정당,진보정당,2,0.6842,1,0.3006,1,1,1,0,93426,47053,31635,13898,701,0,46234,819,46373
부산,동구,2022,광역단체장,보수정당,진보정당,2,0.6781,1,0.3079,1,1,1,0,80869,40832,27173,12337,562,0,40072,760,40037
부산,영도구,2022,광역단체장,보수정당,진보정당,2,0.6315,1,0.3521,1,1,1,0,99395,50231,31130,17359,810,0,49299,932,49164
부산,부산진구,2022,광역단체장,보수정당,진보정당,2,0.6593,1,0.3258,1,1,1,0,313025,149091,97155,48015,2184,0,147354,1737,163934
부산,동래구,2022,광역단체장,보수정당,진보정당,2,0.6724,1,0.3143,1,1,1,0,234034,116790,77751,36349,1533,0,115633,1157,117244
부산,남구,2022,광역단체장,보수정당,진보정당,2,0.6576,1,0.3297,1,1,1,0,227019,118507,76951,38576,1483,0,117010,1497,108512
부산,북구,2022,광역단체장,보수정당,진보정당,2,0.6426,1,0.3445,1,1,1,0,245787,125984,80065,42927,1598,0,124590,1394,119803
부산,해운대구,2022,광역단체장,보수정당,진보정당,2,0.677,1,0.3106,1,1,1,0,337958,164774,110375,50629,2023,0,163027,1747,173184
부산,기장군,2022,광역단체장,보수정당,진보정당,2,0.6558,1,0.3272,1,1,1,0,143871,64268,41534,20721,1082,0,63337,931,79603
부산,사하구,2022,광역단체장,보수정당,진보정당,2,0.6554,1,0.3309,1,1,1,0,268863,126526,81782,41288,1707,0,124777,1749,142337
부산,금정구,2022,광역단체장,보수정당,진보정당,2,0.679,1,0.3052,1,1,1,0,200445,102871,68919,30978,1603,0,101500,1371,97574
부산,강서구,2022,광역단체장,보수정당,진보정당,2,0.6429,1,0.3442,1,1,1,0,112859,51492,32740,17528,659,0,50927,565,61367
부산,연제구,2022,광역단체장,보수정당,진보정당,2,0.6635,1,0.3225,1,1,1,0,180173,92064,60491,29400,1279,0,91170,894,88109
부산,수영구,2022,광역단체장,보수정당,진보정당,2,0.6932,1,0.2936,1,1,1,0,156247,74913,51378,21760,976,0,74114,799,81334
부산,사상구,2022,광역단체장,보수정당,진보정당,2,0.6565,1,0.3289,1,1,1,0,184625,87671,56696,28406,1265,0,86367,1304,96954
