지역,구시군,선거년도,선거종류,득표_1위_정당,득표_2위_정당,득표_1위_후보번호,득표_1위_득표율,득표_2위_후보번호,득표_2위_득표율,보수정당_후보자수,진보정당_후보자수,그외정당_후보자수,무소속_후보자수,선거인수,투표수,보수정당,진보정당,그외정당,무소속,득표수_계,무효투표수,기권수
서울,종로구,2022,광역단체장,보수정당,진보정당,2,0.5734,1,0.4046,1,1,2,1,129816,70657,40145,28327,1377,167,70016,641,59159
서울,중구,2022,광역단체장,보수정당,진보정당,2,0.5846,1,0.3992,1,1,2,1,112039,60323,34866,23811,843,125,59645,678,51716
서울,용산구,2022,광역단체장,보수정당,진보정당,2,0.6494,1,0.3326,1,1,2,1,199061,104787,67579,34614,1683,192,104068,719,94274
서울,성동구,2022,광역단체장,보수정당,진보정당,2,0.609,1,0.3756,1,1,2,1,251990,139761,84320,51996,1860,273,138449,1312,112229
서울,광진구,2022,광역단체장,보수정당,진보정당,2,0.5831,1,0.3998,1,1,2,1,305462,157005,90734,62217,2345,310,155606,1399,148457
서울,동대문구,2022,광역단체장,보수정당,진보정당,2,0.5756,1,0.4063,1,1,2,1,302024,156964,89470,63157,2472,340,155439,1525,145060
서울,중랑구,2022,광역단체장,보수정당,진보정당,2,0.5487,1,0.4361,1,1,2,1,348762,177701,96447,76660,2307,361,175775,1926,171061
서울,성북구,2022,광역단체장,보수정당,진보정당,2,0.5534,1,0.4281,1,1,2,1,379123,202235,110962,85825,3297,413,200497,1738,176888
서울,강북구,2022,광역단체장,보수정당,진보정당,2,0.5363,1,0.4469,1,1,2,1,268130,133390,70747,58962,1911,305,131925,1465,134740
서울,도봉구,2022,광역단체장,보수정당,진보정당,2,0.5645,1,0.4209,1,1,2,1,280913,148579,83072,61946,1854,290,147162,1417,132334
서울,노원구,2022,광역단체장,보수정당,진보정당,2,0.5597,1,0.4235,1,1,2,1,441748,245152,135812,102771,3617,467,242667,2485,196596
서울,은평구,2022,광역단체장,보수정당,진보정당,2,0.535,1,0.445,1,1,2,1,418387,215968,114391,95155,3808,472,213826,2142,202419
서울,서대문구,2022,광역단체장,보수정당,진보정당,2,0.5581,1,0.4199,1,1,2,1,271718,146970,81312,61182,2915,286,145695,1275,124748
서울,마포구,2022,광역단체장,보수정당,진보정당,2,0.5657,1,0.4084,1,1,2,1,324528,175023,98271,70936,4209,297,173713,1310,149505
서울,양천구,2022,광역단체장,보수정당,진보정당,2,0.5878,1,0.3974,1,1,2,1,378444,209694,122449,82777,2651,443,208320,1374,168750
서울,강서구,2022,광역단체장,보수정당,진보정당,2,0.5609,1,0.421,1,1,2,1,504606,260947,145128,108938,4073,591,258730,2217,243659
서울,구로구,2022,광역단체장,보수정당,진보정당,2,0.5621,1,0.4203,1,1,2,1,353697,188094,104643,78250,2872,415,186180,1914,165603
서울,금천구,2022,광역단체장,보수정당,진보정당,2,0.5385,1,0.4424,1,1,2,1,212879,105833,56374,46314,1684,309,104681,1152,107046
서울,영등포구,2022,광역단체장,보수정당,진보정당,2,0.6007,1,0.3822,1,1,2,1,340017,181102,107910,68663,2726,344,179643,1459,158915
서울,동작구,2022,광역단체장,보수정당,진보정당,2,0.5812,1,0.4014,1,1,2,1,344280,187383,108122,74678,2893,353,186046,1337,156897
서울,관악구,2022,광역단체장,보수정당,진보정당,2,0.5304,1,0.4476,1,1,2,1,450180,226801,119009,100445,4360,579,224393,2408,223379
서울,서초구,2022,광역단체장,보수정당,진보정당,2,0.7231,1,0.2648,1,1,2,1,342589,191862,138050,50545,2063,246,190904,958,150727
서울,강남구,2022,광역단체장,보수정당,진보정당,2,0.7438,1,0.2446,1,1,2,1,450895,241549,178621,58734,2291,493,240139,1410,209346
서울,송파구,2022,광역단체장,보수정당,진보정당,2,0.647,1,0.3405,1,1,2,1,569507,313297,201217,105890,3460,450,311017,2280,256210
서울,강동구,2022,광역단체장,보수정당,진보정당,2,0.6056,1,0.3785,1,1,2,1,397544,214084,128626,80390,2888,479,212383,1701,183460
