지역,구시군,선거년도,선거종류,득표_1위_정당,득표_2위_정당,득표_1위_후보번호,득표_1위_득표율,득표_2위_후보번호,득표_2위_득표율,보수정당_후보자수,진보정당_후보자수,그외정당_후보자수,무소속_후보자수,선거인수,투표수,보수정당,진보정당,그외정당,무소속,득표수_계,무효투표수,기권수
경북,포항시북구,2022,광역단체장,보수정당,진보정당,2,0.7773,1,0.2227,1,1,0,0,230960,105786,80784,23150,0,0,103934,1852,125174
경북,포항시남구,2022,광역단체장,보수정당,진보정당,2,0.7714,1,0.2286,1,1,0,0,196727,90434,68137,20195,0,0,88332,2102,106293
경북,울릉군,2022,광역단체장,보수정당,진보정당,2,0.8124,1,0.1876,1,1,0,0,8339,6795,5270,1217,0,0,6487,308,1544
경북,경주시,2022,광역단체장,보수정당,진보정당,2,0.786,1,0.214,1,1,0,0,220490,109647,83997,22875,0,0,106872,2775,110843
경북,김천시,2022,광역단체장,보수정당,진보정당,2,0.7882,1,0.2118,1,1,0,0,120471,67277,51776,13915,0,0,65691,1586,53194
경북,안동시,2022,광역단체장,보수정당,진보정당,2,0.7177,1,0.2823,1,1,0,0,135862,74540,51965,20435,0,0,72400,2140,61322
경북,구미시,2022,광역단체장,보수정당,진보정당,2,0.7574,1,0.2426,1,1,0,0,337510,144547,108033,34597,0,0,142630,1917,192963
경북,영주시,2022,광역단체장,보수정당,진보정당,2,0.7651,1,0.2349,1,1,0,0,89061,56297,41642,12783,0,0,54425,1872,32764
경북,영천시,2022,광역단체장,보수정당,진보정당,2,0.8129,1,0.1871,1,1,0,0,90932,51707,40517,9328,0,0,49845,1862,39225
경북,상주시,2022,광역단체장,보수정당,진보정당,2,0.8088,1,0.1912,1,1,0,0,84980,54367,42260,9992,0,0,52252,2115,30613
경북,문경시,2022,광역단체장,보수정당,진보정당,2,0.8124,1,0.1876,1,1,0,0,64160,40384,31696,7318,0,0,39014,1370,23776
경북,예천군,2022,광역단체장,보수정당,진보정당,2,0.7065,1,0.2935,1,1,0,0,47561,29496,20150,8371,0,0,28521,975,18065
경북,경산시,2022,광역단체장,보수정당,진보정당,2,0.7876,1,0.2124,1,1,0,0,230676,100056,77048,20784,0,0,97832,2224,130620
경북,청도군,2022,광역단체장,보수정당,진보정당,2,0.8258,1,0.1742,1,1,0,0,38574,27316,21609,4559,0,0,26168,1148,11258
경북,고령군,2022,광역단체장,보수정당,진보정당,2,0.8202,1,0.1798,1,1,0,0,27757,17420,13729,3009,0,0,16738,682,10337
경북,성주군,2022,광역단체장,보수정당,진보정당,2,0.821,1,0.179,1,1,0,0,39451,26637,21029,4585,0,0,25614,1023,12814
경북,칠곡군,2022,광역단체장,보수정당,진보정당,2,0.7723,1,0.2277,1,1,0,0,96081,41978,31678,9340,0,0,41018,960,54103
경북,군위군,2022,광역단체장,보수정당,진보정당,2,0.7947,1,0.2053,1,1,0,0,22054,17845,13156,3398,0,0,16554,1291,4209
경북,의성군,2022,광역단체장,보수정당,진보정당,2,0.7793,1,0.2207,1,1,0,0,47168,34928,25869,7326,0,0,33195,1733,12240
경북,청송군,2022,광역단체장,보수정당,진보정당,2,0.7833,1,0.2167,1,1,0,0,22790,16846,12682,3509,0,0,16191,655,5944
경북,영양군,2022,광역단체장,보수정당,진보정당,2,0.7815,1,0.2185,1,1,0,0,14920,11532,8563,2394,0,0,10957,575,3388
경북,영덕군,2022,광역단체장,보수정당,진보정당,2,0.8309,1,0.1691,1,1,0,0,32124,21563,17204,3501,0,0,20705,858,10561
경북,봉화군,2022,광역단체장,보수정당,진보정당,2,0.7782,1,0.2218,1,1,0,0,27996,18883,14118,4024,0,0,18142,741,9113
경북,울진군,2022,광역단체장,보수정당,진보정당,2,0.808,1,0.192,1,1,0,0,42063,28314,21763,5170,0,0,26933,1381,13749
