지역,구시군,선거년도,선거종류,득표_1위_정당,득표_2위_정당,득표_1위_후보번호,득표_1위_득표율,득표_2위_후보번호,득표_2위_득표율,보수정당_후보자수,진보정당_후보자수,그외정당_후보자수,무소속_후보자수,선거인수,투표수,보수정당,진보정당,그외정당,무소속,득표수_계,무효투표수,기권수
경북,합계,2010,광역단체장,보수정당,진보정당,1,0.7536,2,0.1182,1,1,2,0,2122905,1260591,913812,143347,155361,0,1212520,48071,862314
경북,포항시북구,2010,광역단체장,보수정당,진보정당,1,0.7798,2,0.1021,1,1,2,0,199281,107009,81746,10702,12386,0,104834,2175,92272
경북,포항시남구,2010,광역단체장,보수정당,진보정당,1,0.751,2,0.1237,1,1,2,0,197630,105544,77479,12764,12925,0,103168,2376,92086
경북,울릉군,2010,광역단체장,보수정당,진보정당,1,0.8219,2,0.0914,1,1,2,0,9072,7404,5825,648,614,0,7087,317,1668
경북,경주시,2010,광역단체장,보수정당,진보정당,1,0.7612,2,0.0998,1,1,2,0,211517,124949,91802,12039,16768,0,120609,4340,86568
경북,김천시,2010,광역단체장,보수정당,진보정당,1,0.7866,2,0.107,1,1,2,0,109593,67692,51237,6967,6933,0,65137,2555,41901
경북,안동시,2010,광역단체장,보수정당,진보정당,1,0.781,2,0.1025,1,1,2,0,134118,84290,63228,8297,9433,0,80958,3332,49828
경북,구미시,2010,광역단체장,보수정당,진보정당,1,0.6685,2,0.1604,1,1,2,0,291865,138048,90050,21610,23037,0,134697,3351,153817
경북,영주시,2010,광역단체장,보수정당,진보정당,1,0.7481,2,0.134,1,1,2,0,90908,60339,43016,7707,6775,0,57498,2841,30569
경북,영천시,2010,광역단체장,보수정당,진보정당,1,0.7567,2,0.115,1,1,2,0,85134,52224,37647,5719,6384,0,49750,2474,32910
경북,상주시,2010,광역단체장,보수정당,진보정당,1,0.7678,2,0.104,1,1,2,0,87803,60543,43956,5954,7342,0,57252,3291,27260
경북,문경시,2010,광역단체장,보수정당,진보정당,1,0.7868,2,0.102,1,1,2,0,62346,42310,31494,4084,4450,0,40028,2282,20036
경북,예천군,2010,광역단체장,보수정당,진보정당,1,0.7831,2,0.0938,1,1,2,0,40803,31459,23284,2788,3660,0,29732,1727,9344
경북,경산시,2010,광역단체장,보수정당,진보정당,1,0.7431,2,0.1166,1,1,2,0,185240,93632,67384,10574,12723,0,90681,2951,91608
경북,청도군,2010,광역단체장,보수정당,진보정당,1,0.7923,2,0.0969,1,1,2,0,38292,26352,19919,2437,2786,0,25142,1210,11940
경북,고령군,2010,광역단체장,보수정당,진보정당,1,0.7722,2,0.0995,1,1,2,0,29169,20154,14813,1909,2462,0,19184,970,9015
경북,성주군,2010,광역단체장,보수정당,진보정당,1,0.7722,2,0.1079,1,1,2,0,38683,26126,19230,2688,2984,0,24902,1224,12557
경북,칠곡군,2010,광역단체장,보수정당,진보정당,1,0.71,2,0.148,1,1,2,0,89957,47947,32763,6827,6553,0,46143,1804,42010
경북,군위군,2010,광역단체장,보수정당,진보정당,1,0.7758,2,0.1033,1,1,2,0,22359,17132,12372,1648,1927,0,15947,1185,5227
경북,의성군,2010,광역단체장,보수정당,진보정당,1,0.7769,2,0.1112,1,1,2,0,51855,37008,27306,3907,3936,0,35149,1859,14847
경북,청송군,2010,광역단체장,보수정당,진보정당,1,0.7442,2,0.1333,1,1,2,0,23204,17227,12362,2215,2035,0,16612,615,5977
경북,영양군,2010,광역단체장,보수정당,진보정당,1,0.7636,2,0.1298,1,1,2,0,16066,12552,8995,1529,1256,0,11780,772,3514
경북,영덕군,2010,광역단체장,보수정당,진보정당,1,0.8261,2,0.0823,1,1,2,0,35548,25906,20358,2028,2257,0,24643,1263,9642
경북,봉화군,2010,광역단체장,보수정당,진보정당,1,0.6994,2,0.1952,1,1,2,0,29721,22772,15060,4204,2269,0,21533,1239,6949
경북,울진군,2010,광역단체장,보수정당,진보정당,1,0.7482,2,0.1365,1,1,2,0,42741,31972,22486,4102,3466,0,30054,1918,10769
