지역,구시군,선거년도,선거종류,득표_1위_정당,득표_2위_정당,득표_1위_후보번호,득표_1위_득표율,득표_2위_후보번호,득표_2위_득표율,보수정당_후보자수,진보정당_후보자수,그외정당_후보자수,무소속_후보자수,선거인수,투표수,보수정당,진보정당,그외정당,무소속,득표수_계,무효투표수,기권수
충북,합계,2010,광역단체장,진보정당,보수정당,2,0.5122,1,0.4591,1,1,1,0,1183811,696393,313646,349913,19551,0,683110,13283,487418
충북,청주시상당구,2010,광역단체장,진보정당,보수정당,2,0.5116,1,0.4654,1,1,1,0,182613,100216,46172,50754,2289,0,99215,1001,82397
충북,청주시흥덕구,2010,광역단체장,진보정당,보수정당,2,0.5377,1,0.4377,1,1,1,0,296977,159875,69434,85301,3916,0,158651,1224,137102
충북,충주시,2010,광역단체장,진보정당,보수정당,2,0.6192,1,0.362,1,1,1,0,161522,94688,33714,57677,1753,0,93144,1544,66834
충북,제천시,2010,광역단체장,보수정당,진보정당,1,0.5136,2,0.4597,1,1,1,0,107034,63341,31942,28593,1661,0,62196,1145,43693
충북,단양군,2010,광역단체장,보수정당,진보정당,1,0.5285,2,0.4379,1,1,1,0,26512,18918,9662,8005,614,0,18281,637,7594
충북,청원군,2010,광역단체장,진보정당,보수정당,2,0.5515,1,0.417,1,1,1,0,117270,69613,28394,37551,2145,0,68090,1523,47657
충북,영동군,2010,광역단체장,보수정당,진보정당,1,0.539,2,0.408,1,1,1,0,41711,28879,14834,11227,1459,0,27520,1359,12832
충북,보은군,2010,광역단체장,보수정당,진보정당,1,0.4809,2,0.47,1,1,1,0,29345,21759,10039,9811,1026,0,20876,883,7586
충북,옥천군,2010,광역단체장,보수정당,진보정당,1,0.4821,2,0.4624,1,1,1,0,44298,30568,14162,13583,1628,0,29373,1195,13730
충북,음성군,2010,광역단체장,보수정당,진보정당,1,0.4936,2,0.4805,1,1,1,0,70936,40234,19413,18900,1019,0,39332,902,30702
충북,진천군,2010,광역단체장,보수정당,진보정당,1,0.5902,2,0.3856,1,1,1,0,48180,29291,16933,11064,693,0,28690,601,18889
충북,괴산군,2010,광역단체장,보수정당,진보정당,1,0.4811,2,0.477,1,1,1,0,31877,22357,10321,10234,900,0,21455,902,9520
충북,증평군,2010,광역단체장,보수정당,진보정당,1,0.5296,2,0.4429,1,1,1,0,25536,16654,8626,7213,448,0,16287,367,8882
