지역,구시군,선거년도,선거종류,득표_1위_정당,득표_2위_정당,득표_1위_후보번호,득표_1위_득표율,득표_2위_후보번호,득표_2위_득표율,보수정당_후보자수,진보정당_후보자수,그외정당_후보자수,무소속_후보자수,선거인수,투표수,보수정당,진보정당,그외정당,무소속,득표수_계,무효투표수,기권수
강원,합계,2010,광역단체장,진보정당,보수정당,2,0.5436,1,0.4564,1,1,0,0,1190509,741724,326111,388443,0,0,714554,27170,448785
강원,춘천시,2010,광역단체장,진보정당,보수정당,2,0.6102,1,0.3898,1,1,0,0,206172,124839,47183,73858,0,0,121041,3798,81333
강원,원주시,2010,광역단체장,진보정당,보수정당,2,0.5465,1,0.4535,1,1,0,0,234095,133502,58889,70966,0,0,129855,3647,100593
강원,강릉시,2010,광역단체장,진보정당,보수정당,2,0.5227,1,0.4773,1,1,0,0,170703,99246,45759,50120,0,0,95879,3367,71457
강원,동해시,2010,광역단체장,진보정당,보수정당,2,0.5118,1,0.4882,1,1,0,0,73611,44933,21132,22150,0,0,43282,1651,28678
강원,삼척시,2010,광역단체장,진보정당,보수정당,2,0.533,1,0.467,1,1,0,0,58602,40390,17971,20511,0,0,38482,1908,18212
강원,태백시,2010,광역단체장,진보정당,보수정당,2,0.6156,1,0.3844,1,1,0,0,40415,26819,9958,15946,0,0,25904,915,13596
강원,정선군,2010,광역단체장,진보정당,보수정당,2,0.6464,1,0.3536,1,1,0,0,33811,24529,8311,15190,0,0,23501,1028,9282
강원,속초시,2010,광역단체장,보수정당,진보정당,1,0.5262,2,0.4738,1,1,0,0,64606,37582,19112,17209,0,0,36321,1261,27024
강원,고성군,2010,광역단체장,보수정당,진보정당,1,0.5772,2,0.4228,1,1,0,0,25324,18943,10352,7584,0,0,17936,1007,6381
강원,양양군,2010,광역단체장,보수정당,진보정당,1,0.5179,2,0.4821,1,1,0,0,23195,16946,8295,7722,0,0,16017,929,6249
강원,인제군,2010,광역단체장,보수정당,진보정당,1,0.5328,2,0.4672,1,1,0,0,24855,17700,8963,7858,0,0,16821,879,7155
강원,홍천군,2010,광역단체장,보수정당,진보정당,1,0.521,2,0.479,1,1,0,0,56113,35577,17713,16287,0,0,34000,1577,20536
강원,횡성군,2010,광역단체장,진보정당,보수정당,2,0.5099,1,0.4901,1,1,0,0,36396,24898,11645,12116,0,0,23761,1137,11498
강원,영월군,2010,광역단체장,진보정당,보수정당,2,0.6509,1,0.3491,1,1,0,0,33315,22245,7524,14026,0,0,21550,695,11070
강원,평창군,2010,광역단체장,진보정당,보수정당,2,0.6823,1,0.3177,1,1,0,0,35758,24417,7516,16145,0,0,23661,756,11341
강원,화천군,2010,광역단체장,보수정당,진보정당,1,0.5426,2,0.4574,1,1,0,0,19298,13436,6875,5796,0,0,12671,765,5862
강원,양구군,2010,광역단체장,보수정당,진보정당,1,0.5311,2,0.4689,1,1,0,0,16882,11911,6022,5317,0,0,11339,572,4971
강원,철원군,2010,광역단체장,보수정당,진보정당,1,0.5721,2,0.4279,1,1,0,0,37358,23811,12891,9642,0,0,22533,1278,13547
