지역,구시군,선거년도,선거종류,득표_1위_정당,득표_2위_정당,득표_1위_후보번호,득표_1위_득표율,득표_2위_후보번호,득표_2위_득표율,보수정당_후보자수,진보정당_후보자수,그외정당_후보자수,무소속_후보자수,선거인수,투표수,보수정당,진보정당,그외정당,무소속,득표수_계,무효투표수,기권수
서울,종로구,2007,대통령,보수정당,진보정당,2,0.5305,1,0.2527,1,1,7,1,133946,85480,45172,21515,8486,9984,85157,323,48466
서울,중구,2007,대통령,보수정당,진보정당,2,0.5331,1,0.261,1,1,7,1,106837,66496,35335,17299,6373,7278,66285,211,40341
서울,용산구,2007,대통령,보수정당,진보정당,2,0.5664,1,0.2225,1,1,7,1,190910,117051,66096,25967,11087,13554,116704,347,73859
서울,성동구,2007,대통령,보수정당,진보정당,2,0.5373,1,0.2541,1,1,7,1,266124,165391,88602,41902,17018,17389,164911,480,100733
서울,광진구,2007,대통령,보수정당,진보정당,2,0.5184,1,0.2546,1,1,7,1,297332,183412,94864,46597,20252,21275,182988,424,113920
서울,동대문구,2007,대통령,보수정당,진보정당,2,0.5306,1,0.2585,1,1,7,1,304410,190407,100709,49064,19097,20931,189801,606,114003
서울,중랑구,2007,대통령,보수정당,진보정당,2,0.519,1,0.2658,1,1,7,1,337898,204119,105608,54085,20293,23503,203489,630,133779
서울,성북구,2007,대통령,보수정당,진보정당,2,0.5252,1,0.2592,1,1,7,1,373761,235180,123186,60790,24994,25572,234542,638,138581
서울,강북구,2007,대통령,보수정당,진보정당,2,0.5116,1,0.282,1,1,7,1,277954,168236,85791,47290,17248,17373,167702,534,109718
서울,도봉구,2007,대통령,보수정당,진보정당,2,0.5312,1,0.2481,1,1,7,1,293138,188015,99596,46515,19786,21578,187475,540,105123
서울,노원구,2007,대통령,보수정당,진보정당,2,0.5152,1,0.2488,1,1,7,1,466884,306503,157439,76021,34518,37607,305585,918,160381
서울,은평구,2007,대통령,보수정당,진보정당,2,0.4982,1,0.2758,1,1,7,1,362685,218004,108240,59909,22716,26376,217241,763,144681
서울,서대문구,2007,대통령,보수정당,진보정당,2,0.5044,1,0.2677,1,1,7,1,278848,174263,87645,46522,19054,20548,173769,494,104585
서울,마포구,2007,대통령,보수정당,진보정당,2,0.5007,1,0.2538,1,1,7,1,315333,194947,97347,49343,23789,23936,194415,532,120386
서울,양천구,2007,대통령,보수정당,진보정당,2,0.5306,1,0.2474,1,1,7,1,378841,241697,127919,59636,24299,29211,241065,632,137144
서울,강서구,2007,대통령,보수정당,진보정당,2,0.5123,1,0.2526,1,1,7,1,436622,272240,138876,68471,30011,33701,271059,1181,164382
서울,구로구,2007,대통령,보수정당,진보정당,2,0.4882,1,0.264,1,1,7,1,333323,211497,102968,55683,24144,28102,210897,600,121826
서울,금천구,2007,대통령,보수정당,진보정당,2,0.4725,1,0.2952,1,1,7,1,196513,118869,55968,34966,12380,15140,118454,415,77644
서울,영등포구,2007,대통령,보수정당,진보정당,2,0.5189,1,0.2484,1,1,7,1,325884,206002,106558,51008,21676,26129,205371,631,119882
서울,동작구,2007,대통령,보수정당,진보정당,2,0.5066,1,0.2561,1,1,7,1,326851,209902,106067,53613,24259,25411,209350,552,116949
서울,관악구,2007,대통령,보수정당,진보정당,2,0.4535,1,0.291,1,1,7,1,439707,268101,121270,77804,35384,32942,267400,701,171606
서울,서초구,2007,대통령,보수정당,진보정당,2,0.6441,1,0.161,1,1,7,1,320018,212282,136443,34112,17746,23535,211836,446,107736
서울,강남구,2007,대통령,보수정당,진보정당,2,0.6644,1,0.1468,1,1,7,1,442286,283231,187778,41493,22324,31023,282618,613,159055
서울,송파구,2007,대통령,보수정당,진보정당,2,0.5777,1,0.2132,1,1,7,1,483567,313620,180704,66697,28962,36436,312799,821,169947
서울,강동구,2007,대통령,보수정당,진보정당,2,0.5597,1,0.2235,1,1,7,1,362024,231077,128981,51510,22273,27692,230456,621,130947
부산,중구,2007,대통령,보수정당,무소속,2,0.6155,11,0.1829,1,1,7,1,42111,25584,15672,3226,1908,4658,25464,120,16527
부산,서구,2007,대통령,보수정당,무소속,2,0.6094,11,0.1841,1,1,7,1,109489,65288,39620,8314,5109,11967,65010,278,44201
부산,동구,2007,대통령,보수정당,무소속,2,0.5894,11,0.2057,1,1,7,1,87511,54017,31708,6780,4243,11067,53798,219,33494
부산,영도구,2007,대통령,보수정당,무소속,2,0.5551,11,0.1833,1,1,7,1,127967,75664,41811,13008,6700,13807,75326,338,52303
부산,부산진구,2007,대통령,보수정당,무소속,2,0.5767,11,0.203,1,1,7,1,324855,200613,115334,26287,17765,40587,199973,640,124242
부산,동래구,2007,대통령,보수정당,무소속,2,0.5974,11,0.1971,1,1,7,1,225283,144883,86308,16957,12730,28480,144475,408,80400
부산,남구,2007,대통령,보수정당,무소속,2,0.5837,11,0.1955,1,1,7,1,237462,148749,86574,19494,13259,28994,148321,428,88713
부산,북구,2007,대통령,보수정당,무소속,2,0.5457,11,0.2108,1,1,7,1,247521,154739,84137,22441,15106,32511,154195,544,92782
부산,해운대구,2007,대통령,보수정당,무소속,2,0.5861,11,0.1907,1,1,7,1,322575,202750,118502,26921,18228,38551,202202,548,119825
부산,기장군,2007,대통령,보수정당,무소속,2,0.591,11,0.1948,1,1,7,1,62272,38759,22799,4951,3312,7513,38575,184,23513
부산,사하구,2007,대통령,보수정당,무소속,2,0.5793,11,0.186,1,1,7,1,283276,171149,98782,24215,15798,31723,170518,631,112127
부산,금정구,2007,대통령,보수정당,무소속,2,0.5899,11,0.1955,1,1,7,1,206527,131508,77336,15925,12200,25631,131092,416,75019
부산,강서구,2007,대통령,보수정당,무소속,2,0.572,11,0.2059,1,1,7,1,43825,25623,14549,3700,1949,5237,25435,188,18202
부산,연제구,2007,대통령,보수정당,무소속,2,0.5836,11,0.2007,1,1,7,1,169739,108433,63080,13445,9867,21688,108080,353,61306
부산,수영구,2007,대통령,보수정당,무소속,2,0.6029,11,0.1932,1,1,7,1,144300,91170,54832,10807,7735,17574,90948,222,53130
부산,사상구,2007,대통령,보수정당,무소속,2,0.5378,11,0.2092,1,1,7,1,208350,126302,67671,20237,11601,26331,125840,462,82048
대구,중구,2007,대통령,보수정당,무소속,2,0.7132,11,0.1725,1,1,7,1,66234,43459,30882,2502,2449,7469,43302,157,22775
