지역,구시군,선거년도,선거종류,득표_1위_정당,득표_2위_정당,득표_1위_후보번호,득표_1위_득표율,득표_2위_후보번호,득표_2위_득표율,보수정당_후보자수,진보정당_후보자수,그외정당_후보자수,무소속_후보자수,선거인수,투표수,보수정당,진보정당,그외정당,무소속,득표수_계,무효투표수,기권수
서울,종로구,1992,대통령,진보정당,보수정당,2,0.3915646682778514,1,0.32272550089654634,1,1,3,2,158824,130419,41396,50226,34764,1884,128270,2149,28405
서울,중구,1992,대통령,진보정당,보수정당,2,0.41984035343139714,1,0.342316381344445,1,1,3,2,123335,101005,34093,41814,22368,1320,99595,1410,22330
서울,용산구,1992,대통령,보수정당,진보정당,1,0.37560736443123033,2,0.35919516748486696,1,1,3,2,198704,161166,59755,57144,40041,2149,159089,2077,37538
서울,성동구갑,1992,대통령,진보정당,보수정당,2,0.4217651458489155,1,0.34035901271503366,1,1,3,2,163359,135465,45506,56390,30017,1787,133700,1765,27894
서울,성동구을,1992,대통령,진보정당,보수정당,2,0.43367529297246327,1,0.3264637216058161,1,1,3,2,161747,133569,42929,57027,29672,1869,131497,2072,28178
서울,성동구병,1992,대통령,진보정당,보수정당,2,0.36290489843225765,1,0.36017812480936984,1,1,3,2,199297,165860,59044,59491,43291,2104,163930,1930,33437
서울,동대문구갑,1992,대통령,진보정당,보수정당,2,0.3806460867136246,1,0.359273435553643,1,1,3,2,162772,134238,47589,50420,32355,2095,132459,1779,28534
서울,동대문구을,1992,대통령,진보정당,보수정당,2,0.39479743747577684,1,0.3598021111187105,1,1,3,2,158339,133425,47346,51951,30510,1782,131589,1836,24914
서울,중랑구갑,1992,대통령,진보정당,보수정당,2,0.39124263845239304,1,0.3509488216915661,1,1,3,2,130838,109831,38079,42451,26466,1507,108503,1328,21007
서울,중랑구을,1992,대통령,보수정당,진보정당,1,0.3672134461547347,2,0.36176249747307015,1,1,3,2,168351,140198,50862,50107,35618,1921,138508,1690,28153
서울,성북구갑,1992,대통령,진보정당,보수정당,2,0.38944229253076473,1,0.34930243718506837,1,1,3,2,180212,147828,50951,56806,35773,2335,145865,1963,32384
서울,성북구을,1992,대통령,진보정당,보수정당,2,0.430352789906512,1,0.3296790870858,1,1,3,2,180904,151254,49229,64262,33620,2213,149324,1930,29650
서울,도봉구갑,1992,대통령,진보정당,보수정당,2,0.37147154256430254,1,0.35434973332033587,1,1,3,2,174638,145077,50891,53350,37404,1973,143618,1459,29561
서울,도봉구을,1992,대통령,진보정당,보수정당,2,0.4229641235788036,1,0.33294765176168095,1,1,3,2,151416,126024,41437,52640,28536,1842,124455,1569,25392
서울,도봉구병,1992,대통령,진보정당,보수정당,2,0.4003815606099558,1,0.34454111247919683,1,1,3,2,179365,149621,50928,59182,35537,2167,147814,1807,29744
서울,노원구갑,1992,대통령,보수정당,진보정당,1,0.3695855873864644,2,0.3676428330480629,1,1,3,2,194692,161836,59164,58853,39814,2251,160082,1754,32856
서울,노원구을,1992,대통령,보수정당,진보정당,1,0.3854896586799277,2,0.3588381555153707,1,1,3,2,169197,142898,54573,50800,34360,1835,141568,1330,26299
서울,은평구갑,1992,대통령,진보정당,보수정당,2,0.4022025227476862,1,0.33967274573358847,1,1,3,2,155063,129539,43490,51496,31269,1780,128035,1504,25524
서울,은평구을,1992,대통령,보수정당,진보정당,1,0.3627838700163552,2,0.36206665415448963,1,1,3,2,181544,150838,54123,54016,38709,2340,149188,1650,30706
서울,서대문구갑,1992,대통령,진보정당,보수정당,2,0.39601751401400004,1,0.3541381970977308,1,1,3,2,131904,108934,38095,42600,25201,1675,107571,1363,22970
서울,서대문구을,1992,대통령,진보정당,보수정당,2,0.42160728494385996,1,0.3363539916895058,1,1,3,2,136740,114630,38045,47688,25673,1704,113110,1520,22110
서울,마포구갑,1992,대통령,진보정당,보수정당,2,0.38156944233873485,1,0.3624486082993695,1,1,3,2,137992,113569,40641,42785,26927,1776,112129,1440,24423
서울,마포구을,1992,대통령,진보정당,보수정당,2,0.3732739318819205,1,0.3618572378325093,1,1,3,2,159755,132369,47353,48847,32637,2024,130861,1508,27386
서울,양천구갑,1992,대통령,보수정당,진보정당,1,0.4195229956494717,2,0.32286357986326913,1,1,3,2,154020,129886,54001,41559,31582,1578,128720,1166,24134
서울,양천구을,1992,대통령,진보정당,보수정당,2,0.4223919128631307,1,0.33483444284906233,1,1,3,2,166690,139568,46173,58247,31815,1663,137898,1670,27122
서울,강서구갑,1992,대통령,진보정당,보수정당,2,0.37457414851597876,1,0.37262990112363487,1,1,3,2,137007,115421,42548,42770,27330,1535,114183,1238,21586
서울,강서구을,1992,대통령,보수정당,진보정당,1,0.389314278892887,2,0.3399358788519586,1,1,3,2,142915,118573,45658,39867,30218,1535,117278,1295,24342
서울,구로구갑,1992,대통령,보수정당,진보정당,1,0.3763421917992081,2,0.3465874773505134,1,1,3,2,143696,120867,44863,41316,31252,1777,119208,1659,22829
서울,구로구을,1992,대통령,진보정당,보수정당,2,0.40732255677613977,1,0.3437233194831806,1,1,3,2,170716,142253,48311,57250,33035,1956,140552,1701,28463
서울,구로구병,1992,대통령,진보정당,보수정당,2,0.44604380734286014,1,0.32857737661526565,1,1,3,2,165661,136509,44193,59992,28496,1817,134498,2011,29152
서울,영등포구갑,1992,대통령,보수정당,진보정당,1,0.37724671519479924,2,0.36256008790001376,1,1,3,2,132424,110546,41201,39597,26841,1576,109215,1331,21878
서울,영등포구을,1992,대통령,진보정당,보수정당,2,0.38795749537453833,1,0.3687892987020352,1,1,3,2,170687,142631,52024,54728,32454,1861,141067,1564,28056
서울,동작구갑,1992,대통령,진보정당,보수정당,2,0.3827548635543246,1,0.37472864735384387,1,1,3,2,146298,121667,45054,46019,27317,1841,120231,1436,24631
