시도,구시군,선거인수,투표수,보수정당,진보정당,그외정당,득표수_계,무효투표수,기권수
경기,부천시중구을,108790,87968,28206,34041,24472,86719,1249,20822
경기,부천시남구,211134,174142,59234,63426,49479,172139,2003,36992
경기,광명시,219883,181203,62678,67626,48555,178859,2344,38680
경기,평택시,56764,46189,17247,12287,15961,45495,694,10575
경기,송탄시,60407,47964,17593,13118,16599,47310,654,12443
경기,동두천시,46624,39261,16152,11051,11368,38571,690,7363
경기,양주군,57815,48140,20563,12284,14368,47215,925,9675
경기,안산시,223224,177138,54784,66853,53160,174797,2341,46086
경기,옹진군,13777,11529,6546,1748,2909,11203,326,2248
경기,과천시,48432,40109,16268,11419,12111,39798,311,8323
경기,의왕시,62852,51414,18061,17304,15433,50798,616,11438
경기,군포시,81625,67624,23934,24451,18534,66919,705,14001
경기,시흥시,83180,66992,23245,22943,19796,65984,1008,16188
경기,구리시,81308,66025,24189,21060,19841,65090,935,15283
경기,미금시,48150,39177,14692,11210,12707,38609,568,8973
경기,남양주군,91011,72636,27795,19024,24551,71370,1266,18375
경기,여주군,62382,51498,18634,12503,19373,50510,988,10884
경기,평택군,74045,61219,20568,17546,21971,60085,1134,12826
경기,오산시,38218,31875,11655,8845,10961,31461,414,6343
경기,화성군,121026,97943,36123,26255,33663,96041,1902,23083
경기,파주군,110648,93086,41044,20891,29587,91522,1564,17562
경기,고양시,175041,139413,49693,43370,44367,137430,1983,35628
경기,하남시,61435,49379,17258,15888,15540,48686,693,12056
경기,광주군,53593,43616,15272,11225,16304,42801,815,9977
경기,포천군,77947,66257,29127,13844,21916,64887,1370,11690
경기,연천군,37156,31980,14049,7914,9345,31308,672,5176
경기,양평군,52252,42941,17740,8356,15931,42027,914,9311
경기,가평군,35877,30597,12598,5891,11385,29874,723,5280
경기,이천군,93361,78302,27852,15266,33935,77053,1249,15059
경기,용인군,116272,95175,34577,25552,33454,93583,1592,21097
경기,안성군,78926,66090,25018,16937,22853,64808,1282,12836
경기,김포군,73516,60479,21079,14938,23440,59457,1022,13037
경기,강화군,49487,42017,18203,8844,14062,41109,908,7470
강원,합계,990821,834891,340528,127265,352462,820255,14636,155930
강원,춘천시,116432,99443,36945,15291,45825,98061,1382,16989
강원,원주시,109251,93044,33822,15798,42183,91803,1241,16207
강원,강릉시,94955,78737,31050,11153,35371,77574,1163,16218
강원,동해시,60343,49589,22316,6392,20187,48895,694,10754
강원,태백시,48008,39387,21009,4986,12721,38716,671,8621
강원,명주군,45878,37524,15739,5191,15813,36743,781,8354
강원,양양군,20802,18519,7050,3067,7971,18088,431,2283
강원,삼척시,26031,22215,9355,2377,10136,21868,347,3816
강원,삼척군,35630,30421,15735,3114,10944,29793,628,5209
강원,홍천군,51141,42850,16984,6559,18403,41946,904,8291
강원,춘천군,29210,25380,9635,3425,11745,24805,575,3830
강원,양구군,16290,14004,5949,2412,5344,13705,299,2286
강원,인제군,22705,19474,7885,3826,7346,19057,417,3231
강원,원주군,33173,28226,8985,4679,13867,27531,695,4947
강원,횡성군,34013,28782,9070,5037,14114,28221,561,5231
강원,영월군,37363,31228,13782,4518,12179,30479,749,6135
강원,평창군,33843,28759,10592,5181,12431,28204,555,5084
강원,정선군,47790,38978,18606,5739,13889,38234,744,8812
강원,속초시,48242,39851,17456,6880,15008,39344,507,8391
강원,고성군,26717,23117,10053,3608,8951,22612,505,3600
강원,화천군,17591,14899,6519,2526,5585,14630,269,2692
강원,철원군,35413,30464,11991,5506,12449,29946,518,4949
충북,합계,894837,750483,281678,191743,262750,736171,14312,144354
충북,청주시갑,122563,101824,36014,26411,37794,100219,1605,20739
충북,청주시을,168939,137756,46796,37870,50974,135640,2116,31183
충북,충주시,86958,71241,27717,14981,27391,70089,1152,15717
충북,중원군,45909,38683,14870,9875,12976,37721,962,7226
충북,제천시,66669,56361,25006,10266,20160,55432,929,10308
충북,청원군,79582,66149,22509,19239,22931,64679,1470,13433
충북,영동군,43281,37234,16518,8984,10829,36331,903,6047
충북,보은군,35393,30411,10491,8583,10666,29740,671,4982
충북,옥천군,44741,38616,14959,9733,13104,37796,820,6125
충북,괴산군,56930,48610,20371,13428,13698,47497,1113,8320
충북,음성군,51583,44506,15391,12690,15580,43661,845,7077
충북,진천군,36765,30970,8954,9840,11550,30344,626,5795
충북,제천군,24350,21165,9145,5227,6290,20662,503,3185
충북,단양군,31174,26957,12937,4616,8807,26360,597,4217
충남,합계,1191541,973070,351789,271921,328744,952454,20616,218471
충남,천안시,120774,96592,34990,23679,36447,95116,1476,24182
충남,공주시,34950,28735,11350,7100,9836,28286,449,6215
충남,공주군,56764,45962,18084,12333,14325,44742,1220,10802
충남,대천시,32797,26654,9680,6028,10487,26195,459,6143
충남,보령군,48547,39196,14038,9641,14550,38229,967,9351
충남,온양시,38949,31048,11943,7516,11098,30557,491,7901
충남,아산군,60092,48473,17458,13917,16118,47493,980,11619
충남,금산군,49504,40738,14699,12026,13038,39763,975,8766
충남,연기군,55954,46115,17532,11069,16462,45063,1052,9839
충남,논산군,106107,88091,26871,34968,24411,86250,1841,18016
충남,부여군,71110,59802,25819,15874,16745,58438,1364,11308
충남,서천군,59364,48594,18791,14240,14437,47468,1126,10770
충남,홍성군,67653,56748,20839,16146,18413,55398,1350,10905
충남,청양군,32974,26942,10399,8028,7769,26196,746,6032
충남,예산군,75327,60668,23376,16993,18941,59310,1358,14659
충남,서산시,33213,27394,8084,6497,12382,26963,431,5819
충남,서산군,55276,45606,13618,12829,18175,44622,984,9670
충남,태안군,48203,38882,13033,11042,13922,37997,885,9321
충남,당진군,78864,63429,20678,18904,22536,62118,1311,15435
충남,천안군,65119,53401,20507,13091,18652,52250,1151,11718
전북,합계,1276931,1126597,63175,991483,57692,1112350,14247,150334
전북,전주시완산구,162867,145116,6075,130676,6873,143624,1492,17751
전북,전주시덕진구,165741,147730,5771,133610,6701,146082,1648,18011
전북,군산시,122916,108350,7167,93677,6346,107190,1160,14566
전북,이리시,127400,113380,5672,101410,5180,112262,1118,14020
전북,정주시,43955,39238,1478,35655,1692,38825,413,4717
전북,정읍군,57624,49668,2273,44524,2072,48869,799,7956
전북,남원시,32705,29664,2113,25956,1276,29345,319,3041
전북,남원군,39633,34891,2880,29581,1871,34332,559,4742
전북,완주군,59203,51919,2938,45480,2679,51097,822,7284
전북,진안군,29971,26140,2310,21585,1856,25751,389,3831
전북,무주군,22596,19766,3114,14931,1349,19394,372,2830
전북,장수군,22391,19538,1579,16582,1047,19208,330,2853
전북,임실군,33059,29167,1777,25192,1713,28682,485,3892
전북,순창군,29227,25755,1494,22530,1392,25416,339,3472
전북,고창군,60246,52572,2323,46557,2973,51853,719,7674
전북,부안군,59206,51036,3019,44457,2805,50281,755,8170
전북,김제시,29738,25871,1411,22727,1438,25576,295,3867
전북,김제군,61636,53815,2889,47398,2773,53060,755,7821
전북,옥구군,46484,40751,2627,34829,2756,40212,539,5733
전북,익산군,70333,62230,4265,54126,2900,61291,939,8103
전남,합계,1445165,1285110,53360,1170398,46265,1270023,15087,160055
전남,목포시,133515,121306,2557,115118,2489,120164,1142,12209
전남,여수시,111412,99269,3591,91521,3083,98195,1074,12143
전남,순천시,92664,84808,2771,78881,2293,83945,863,7856
전남,나주시,24115,22083,640,20332,926,21898,185,2032
전남,나주군,57671,52680,1106,49606,1421,52133,547,4991
전남,여천시,43675,39422,2412,34707,1888,39007,415,4253
전남,여천군,48193,42130,1906,38331,1343,41580,550,6063
전남,담양군,43473,39867,1170,36955,1279,39404,463,3606
전남,장성군,40812,35872,947,33348,1196,35491,381,4940
전남,화순군,48574,43839,1868,40052,1318,43238,601,4735
전남,곡성군,31002,27729,1119,24713,1439,27271,458,3273
전남,구례군,26124,23018,1026,20708,955,22689,329,3106
전남,승주군,51572,44975,1713,41085,1566,44364,611,6597
전남,동광양시,33650,30400,5235,21335,3596,30166,234,3250
전남,광양군,45927,41077,2646,35998,1980,40624,453,4850
전남,고흥군,82694,72861,4035,65850,2150,72035,826,9833
전남,보성군,52437,45644,2519,40612,2007,45138,506,6793
전남,장흥군,42800,37382,1321,33500,2121,36942,440,5418
전남,강진군,39093,34553,2061,30890,1111,34062,491,4540
전남,완도군,51385,45136,1600,40955,2020,44575,561,6249
전남,해남군,73094,64715,2387,59629,1889,63905,810,8379
전남,진도군,33328,28482,1322,25921,809,28052,430,4846
전남,영암군,44570,40131,1589,36839,1267,39695,436,4439
전남,무안군,52357,46518,1501,42458,1964,45923,595,5839
전남,영광군,54548,47119,2133,42363,1915,46411,708,7429
전남,함평군,38584,33630,894,31346,1009,33249,381,4954
전남,신안군,47896,40464,1291,37345,1231,39867,597,7432
경북,합계,1876635,1559478,991424,147440,392773,1531637,27841,317157
경북,포항시,192422,159012,97780,17304,42273,157357,1655,33410
경북,경주시,89999,74608,45661,6356,21580,73597,1011,15391
경북,김천시,51806,43911,30535,3196,9656,43387,524,7895
경북,금릉군,50599,42524,29534,3587,8532,41653,871,8075
경북,안동시,71895,59748,38333,5630,15034,58997,751,12147
경북,구미시,120383,99454,57955,10315,30017,98287,1167,20929
경북,영주시,51898,44228,29054,3940,10545,43539,689,7670
경북,영풍군,38524,34054,22512,3126,7568,33206,848,4470
경북,영천시,33385,27052,16818,2430,7449,26697,355,6333
경북,영천군,52310,41452,25048,4839,10799,40686,766,10858
경북,상주시,33025,27935,18581,2436,6485,27502,433,5090
경북,상주군,60524,51951,34123,4903,11510,50536,1415,8573
경북,점촌시,29543,24546,16644,1798,5797,24239,307,4997
경북,문경군,38292,32477,22281,2256,7116,31653,824,5815
경북,달성군,72529,56288,33671,4707,16978,55356,932,16241
경북,고령군,27068,22270,14427,1975,5455,21857,413,4798
경북,군위군,25465,22641,14940,1822,5372,22134,507,2824
경북,선산군,43525,38000,26252,2655,8355,37262,738,5525
경북,의성군,66237,56336,35566,6348,13117,55031,1305,9901
경북,안동군,55195,47015,28752,6026,10977,45755,1260,8180
경북,청송군,27199,23909,15224,2878,5347,23449,460,3290
경북,영덕군,43188,35330,25234,2647,6866,34747,583,7858
경북,영양군,19130,16566,9955,2710,3528,16193,373,2564
경북,봉화군,37319,31256,19399,3086,7793,30278,978,6063
경북,영일군,118993,95228,58962,10453,24064,93479,1749,23765
경북,울릉군,8439,7046,4968,577,1384,6929,117,1393
경북,경주군,90169,74232,44669,6645,21615,72929,1303,15937
경북,경산시,41175,32313,18634,2840,10377,31851,462,8862
경북,경산군,55411,44366,27295,3628,12629,43552,814,11045
경북,청도군,41338,34687,23567,2578,7758,33903,784,6651
경북,성주군,38166,33052,21653,2971,7645,32269,783,5114
경북,칠곡군,54823,46078,28870,4096,12277,45243,835,8745
경북,예천군,50302,42519,29136,3663,8597,41396,1123,7783
경북,울진군,46359,37394,25391,3019,8278,36688,706,8965
경남,합계,2437338,2118601,1514043,193373,386174,2093590,25011,318737
경남,창원시갑,119597,103202,75095,11541,15628,102264,938,16395
경남,창원시갑,6353,5505,4339,513,613,5465,40,848
경남,창원시을,113528,98696,66905,13090,18018,98013,683,14832
경남,울산시중구,169730,145082,73795,17020,52840,143655,1427,24648
경남,울산시남구,175536,150363,87303,16062,45625,148990,1373,25173
경남,울산시동구,110506,98419,26658,17982,52806,97446,973,12087
경남,마산시합포구,124104,108330,89194,7361,10760,107315,1015,15774
경남,마산시회원구,124599,107933,86489,8757,11697,106943,990,16666
경남,진주시,153251,134337,106479,9678,17022,133179,1158,18914
경남,진해시,79074,71990,56056,6165,9046,71267,723,7084
경남,창원군,56126,49469,40911,2987,4972,48870,599,6657
경남,충무시,57954,50500,44393,2317,3325,50035,465,7454
경남,통영군,31394,27200,24378,800,1606,26784,416,4194
경남,고성군,49730,43726,36985,2348,3794,43127,599,6004
경남,삼천포시,41363,35466,28566,2452,4009,35027,439,5897
경남,사천군,37863,33266,26582,2606,3544,32732,534,4597
경남,김해시,86525,72909,52473,8195,11146,71814,1095,13616
경남,김해군,58121,50353,39634,3847,6241,49722,631,7768
경남,진양군,52893,46713,37117,3329,5574,46020,693,6180
경남,의령군,29830,26332,21153,1719,2914,25786,546,3498
경남,함안군,47857,42682,33915,3064,4972,41951,731,5175
경남,창녕군,59230,50003,39893,3355,6084,49332,671,9227
경남,밀양시,30778,26013,19626,1870,4246,25742,271,4765
경남,밀양군,58752,50094,37851,3889,7603,49343,751,8658
경남,양산군,117236,96853,68781,9602,17293,95676,1177,20383
경남,울산군,96149,80934,50678,8146,21131,79955,979,15215
경남,장승포시,29901,27045,19311,4692,2869,26872,173,2856
경남,거제군,57708,54440,48626,2559,2568,53753,687,3268
경남,하동군,46049,40298,31025,3928,4597,39550,748,5751
경남,남해군,49371,43316,32664,2586,7288,42538,778,6055
경남,함양군,36250,32489,23487,2624,5738,31849,640,3761
경남,산청군,34306,30426,23636,2425,3816,29877,549,3880
경남,거창군,50347,44674,32788,3595,7585,43968,706,5673
경남,합천군,51680,45048,31596,2782,9817,44195,853,6632
제주,합계,319824,265252,104292,85889,70703,260884,4368,54572
제주,제주시,146005,120565,45617,39122,34267,119006,1559,25440
제주,북제주군,66346,54713,23957,15726,13855,53538,1175,11633
제주,서귀포시,53574,44840,16042,16955,11152,44149,691,8734
제주,남제주군,53899,45134,18676,14086,11429,44191,943,8765
