지역,구시군,선거년도,선거종류,득표_1위_정당,득표_2위_정당,득표_1위_후보번호,득표_1위_득표율,득표_2위_후보번호,득표_2위_득표율,보수정당_후보자수,진보정당_후보자수,그외정당_후보자수,무소속_후보자수,선거인수,투표수,보수정당,진보정당,그외정당,무소속,득표수_계,무효투표수,기권수
경남,합계,2022,광역단체장,보수정당,진보정당,2,0.6571,1,0.2943,1,1,2,0,2804287,1497400,963473,431569,71286,0,1466328,31072,1306887
경남,창원시의창구,2022,광역단체장,보수정당,진보정당,2,0.6938,1,0.2556,1,1,2,0,185184,94824,64989,23944,4736,0,93669,1155,90360
경남,창원시성산구,2022,광역단체장,보수정당,진보정당,2,0.6079,1,0.2674,1,1,2,0,212811,112825,67977,29902,13935,0,111814,1011,99986
경남,창원시마산합포구,2022,광역단체장,보수정당,진보정당,2,0.7252,1,0.2416,1,1,2,0,156850,83924,59943,19970,2747,0,82660,1264,72926
경남,창원시마산회원구,2022,광역단체장,보수정당,진보정당,2,0.7038,1,0.2615,1,1,2,0,159983,85597,59376,22063,2925,0,84364,1233,74386
경남,창원시진해구,2022,광역단체장,보수정당,진보정당,2,0.6601,1,0.2996,1,1,2,0,159730,75210,48889,22186,2985,0,74060,1150,84520
경남,진주시,2022,광역단체장,보수정당,진보정당,2,0.6854,1,0.2765,1,1,2,0,292168,155185,104561,42182,5811,0,152554,2631,136983
경남,통영시,2022,광역단체장,보수정당,진보정당,2,0.6715,1,0.3026,1,1,2,0,106064,61244,40307,18160,1554,0,60021,1223,44820
경남,고성군,2022,광역단체장,보수정당,진보정당,2,0.6866,1,0.2701,1,1,2,0,44745,30306,20130,7918,1270,0,29318,988,14439
경남,사천시,2022,광역단체장,보수정당,진보정당,2,0.7111,1,0.2386,1,1,2,0,93946,55534,38414,12887,2720,0,54021,1513,38412
경남,김해시,2022,광역단체장,보수정당,진보정당,2,0.5765,1,0.3887,1,1,2,0,444484,203399,115747,78054,6990,0,200791,2608,241085
경남,밀양시,2022,광역단체장,보수정당,진보정당,2,0.7243,1,0.2327,1,1,2,0,92419,50564,35657,11458,2117,0,49232,1332,41855
경남,거제시,2022,광역단체장,보수정당,진보정당,2,0.5761,1,0.3772,1,1,2,0,193369,99292,56119,36740,4550,0,97409,1883,94077
경남,의령군,2022,광역단체장,보수정당,진보정당,2,0.7169,1,0.2034,1,1,2,0,24291,18229,12348,3504,1372,0,17224,1005,6062
경남,함안군,2022,광역단체장,보수정당,진보정당,2,0.6996,1,0.2472,1,1,2,0,54125,32076,21759,7689,1652,0,31100,976,22049
경남,창녕군,2022,광역단체장,보수정당,진보정당,2,0.7509,1,0.1935,1,1,2,0,53616,34391,24896,6416,1845,0,33157,1234,19225
경남,양산시,2022,광역단체장,보수정당,진보정당,2,0.6105,1,0.3593,1,1,2,0,294411,138401,83209,48969,4124,0,136302,2099,156010
경남,하동군,2022,광역단체장,보수정당,진보정당,2,0.6374,1,0.2915,1,1,2,0,39428,29113,17699,8093,1976,0,27768,1345,10315
경남,남해군,2022,광역단체장,보수정당,진보정당,2,0.6355,1,0.3188,1,1,2,0,38538,27218,16516,8287,1188,0,25991,1227,11320
경남,함양군,2022,광역단체장,보수정당,진보정당,2,0.6732,1,0.2497,1,1,2,0,34399,26020,16584,6152,1897,0,24633,1387,8379
경남,산청군,2022,광역단체장,보수정당,진보정당,2,0.6973,1,0.2372,1,1,2,0,31488,21927,14644,4982,1375,0,21001,926,9561
경남,거창군,2022,광역단체장,보수정당,진보정당,2,0.714,1,0.2262,1,1,2,0,52803,34758,23781,7534,1992,0,33307,1451,18045
경남,합천군,2022,광역단체장,보수정당,진보정당,2,0.7685,1,0.1727,1,1,2,0,39435,27363,19928,4479,1525,0,25932,1431,12072
