지역,구시군,선거년도,선거종류,득표_1위_정당,득표_2위_정당,득표_1위_후보번호,득표_1위_득표율,득표_2위_후보번호,득표_2위_득표율,보수정당_후보자수,진보정당_후보자수,그외정당_후보자수,무소속_후보자수,선거인수,투표수,보수정당,진보정당,그외정당,무소속,득표수_계,무효투표수,기권수
인천,합계,2022,광역단체장,보수정당,진보정당,2,0.5177,1,0.4456,1,1,2,0,2534338,1240469,634250,545885,45000,0,1225135,15334,1293869
인천,중구,2022,광역단체장,보수정당,진보정당,2,0.5341,1,0.4321,1,1,2,0,124974,57362,30190,24425,1910,0,56525,837,67612
인천,동구,2022,광역단체장,보수정당,진보정당,2,0.549,1,0.4081,1,1,2,0,52728,28942,15595,11592,1218,0,28405,537,23786
인천,미추홀구,2022,광역단체장,보수정당,진보정당,2,0.5448,1,0.4213,1,1,2,0,358612,160328,86217,66673,5377,0,158267,2061,198284
인천,연수구,2022,광역단체장,보수정당,진보정당,2,0.5531,1,0.3877,1,1,2,0,317883,164269,90120,63175,9647,0,162942,1327,153614
인천,남동구,2022,광역단체장,보수정당,진보정당,2,0.508,1,0.4609,1,1,2,0,441226,212064,106526,96632,6520,0,209678,2386,229162
인천,부평구,2022,광역단체장,보수정당,진보정당,2,0.495,1,0.4716,1,1,2,0,426463,202623,99177,94474,6693,0,200344,2279,223840
인천,계양구,2022,광역단체장,진보정당,보수정당,1,0.5038,2,0.462,1,1,2,0,258156,144721,66117,72090,4891,0,143098,1623,113435
인천,서구,2022,광역단체장,보수정당,진보정당,2,0.4987,1,0.4697,1,1,2,0,472254,218379,107661,101408,6833,0,215902,2477,253875
인천,강화군,2022,광역단체장,보수정당,진보정당,2,0.6533,1,0.3084,1,1,2,0,63147,39088,24697,11660,1446,0,37803,1285,24059
인천,옹진군,2022,광역단체장,보수정당,진보정당,2,0.6532,1,0.3086,1,1,2,0,18895,12693,7950,3756,465,0,12171,522,6202
