지역,구시군,선거년도,선거종류,득표_1위_정당,득표_2위_정당,득표_1위_후보번호,득표_1위_득표율,득표_2위_후보번호,득표_2위_득표율,보수정당_후보자수,진보정당_후보자수,그외정당_후보자수,무소속_후보자수,선거인수,투표수,보수정당,진보정당,그외정당,무소속,득표수_계,무효투표수,기권수
강원,합계,2022,광역단체장,보수정당,진보정당,2,0.5407,1,0.4593,1,1,0,0,1336080,772498,409461,347766,0,0,757227,15271,563582
강원,춘천시,2022,광역단체장,보수정당,진보정당,2,0.531,1,0.469,1,1,0,0,244406,137765,72126,63714,0,0,135840,1925,106641
강원,원주시,2022,광역단체장,진보정당,보수정당,1,0.5018,2,0.4982,1,1,0,0,304060,157538,77298,77841,0,0,155139,2399,146522
강원,강릉시,2022,광역단체장,보수정당,진보정당,2,0.5803,1,0.4197,1,1,0,0,185804,101944,58225,42113,0,0,100338,1606,83860
강원,동해시,2022,광역단체장,보수정당,진보정당,2,0.5756,1,0.4244,1,1,0,0,76886,42047,23731,17499,0,0,41230,817,34839
강원,삼척시,2022,광역단체장,보수정당,진보정당,2,0.5684,1,0.4316,1,1,0,0,57023,37549,20819,15807,0,0,36626,923,19474
강원,태백시,2022,광역단체장,보수정당,진보정당,2,0.5326,1,0.4674,1,1,0,0,35236,22538,11722,10288,0,0,22010,528,12698
강원,정선군,2022,광역단체장,보수정당,진보정당,2,0.5046,1,0.4954,1,1,0,0,32001,22082,10767,10570,0,0,21337,745,9919
강원,속초시,2022,광역단체장,보수정당,진보정당,2,0.553,1,0.447,1,1,0,0,71621,37094,20124,16266,0,0,36390,704,34527
강원,고성군,2022,광역단체장,보수정당,진보정당,2,0.5574,1,0.4426,1,1,0,0,24776,16776,9024,7164,0,0,16188,588,8000
강원,양양군,2022,광역단체장,보수정당,진보정당,2,0.5832,1,0.4168,1,1,0,0,25359,16671,9445,6749,0,0,16194,477,8688
강원,인제군,2022,광역단체장,보수정당,진보정당,2,0.5171,1,0.4829,1,1,0,0,27939,18540,9221,8612,0,0,17833,707,9399
강원,홍천군,2022,광역단체장,보수정당,진보정당,2,0.5664,1,0.4336,1,1,0,0,60743,36940,20504,15698,0,0,36202,738,23803
강원,횡성군,2022,광역단체장,보수정당,진보정당,2,0.5674,1,0.4326,1,1,0,0,41777,27750,15412,11750,0,0,27162,588,14027
강원,영월군,2022,광역단체장,보수정당,진보정당,2,0.5436,1,0.4564,1,1,0,0,34371,22806,12129,10182,0,0,22311,495,11565
강원,평창군,2022,광역단체장,진보정당,보수정당,1,0.5054,2,0.4946,1,1,0,0,37372,25363,12350,12618,0,0,24968,395,12009
강원,화천군,2022,광역단체장,보수정당,진보정당,2,0.558,1,0.442,1,1,0,0,21055,13837,7481,5926,0,0,13407,430,7218
강원,양구군,2022,광역단체장,보수정당,진보정당,2,0.5455,1,0.4545,1,1,0,0,18552,12804,6790,5658,0,0,12448,356,5748
강원,철원군,2022,광역단체장,보수정당,진보정당,2,0.569,1,0.431,1,1,0,0,37099,22454,12293,9311,0,0,21604,850,14645
