지역,구시군,선거년도,선거종류,득표_1위_정당,득표_2위_정당,득표_1위_후보번호,득표_1위_득표율,득표_2위_후보번호,득표_2위_득표율,보수정당_후보자수,진보정당_후보자수,그외정당_후보자수,무소속_후보자수,선거인수,투표수,보수정당,진보정당,그외정당,무소속,득표수_계,무효투표수,기권수
울산,합계,2022,광역단체장,보수정당,진보정당,2,0.5979,1,0.4021,1,1,0,0,941189,491866,290563,195430,0,0,485993,5873,449323
울산,중구,2022,광역단체장,보수정당,진보정당,2,0.624,1,0.376,1,1,0,0,181055,98391,60730,36596,0,0,97326,1065,82664
울산,남구,2022,광역단체장,보수정당,진보정당,2,0.637,1,0.363,1,1,0,0,267930,134765,84987,48425,0,0,133412,1353,133165
울산,동구,2022,광역단체장,보수정당,진보정당,2,0.541,1,0.459,1,1,0,0,127369,70833,37751,32032,0,0,69783,1050,56536
울산,북구,2022,광역단체장,보수정당,진보정당,2,0.5285,1,0.4715,1,1,0,0,175784,88502,46234,41248,0,0,87482,1020,87282
울산,울주군,2022,광역단체장,보수정당,진보정당,2,0.6211,1,0.3789,1,1,0,0,189051,99375,60861,37129,0,0,97990,1385,89676
