시도,구시군,선거인수,투표수,보수정당,진보정당,그외정당,득표수_계,무효투표수,기권수
제주특별자치도,합계,565084,300139,116786,163116,15888,295790,4349,264945
제주특별자치도,제주시,409110,216419,83539,118762,11267,213568,2851,192691
제주특별자치도,서귀포시,155974,83720,33247,44354,4621,82222,1498,72254
